Geneid	GSM1842140	GSM1842141	GSM1842142	GSM1842143	GSM1842144	GSM1842145	GSM1842146	GSM1842147	GSM1842148	GSM1842149	GSM1842150	GSM1842151	GSM1842152	GSM1842153	GSM1842154
ENSMUSG00000101227	2	7	7	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102766	0	3	0	4	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000065405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097970	13	23	27	3	9	12	9	0	8	3	8	0	0	25	14
ENSMUSG00000065567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100775	0	0	0	0	0	0	0	12	0	20	0	0	62	54	8
ENSMUSG00000101226	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026158	648	1016	337	830	519	330	307	1300	2469	444	3144	1395	265	16793	2217
ENSMUSG00000097920	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0
ENSMUSG00000099503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026156	140	96	144	193	155	159	62	25	15	8	50	14	0	273	29
ENSMUSG00000026155	1008	1151	986	1190	1180	1189	948	500	397	288	668	1134	268	4329	519
ENSMUSG00000026154	548	484	238	910	236	228	385	299	137	176	300	451	203	2252	268
ENSMUSG00000102495	2	2	0	4	3	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026153	2245	2489	2050	2643	3149	2630	1638	1338	939	1237	1627	2164	656	10048	1321
ENSMUSG00000102398	0	4	3	2	0	0	2	0	0	0	0	0	0	8	0
ENSMUSG00000097670	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026147	5778	7912	50	5950	3250	72	62	1477	2671	6451	3487	1350	6811	17635	2172
ENSMUSG00000026141	2	22	9	47	114	8	4	0	2	0	0	0	0	2	0
ENSMUSG00000077463	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000099997	4	8	5	5	8	2	1	26	24	2	28	174	17	182	28
ENSMUSG00000100131	960	432	51	628	174	192	332	74	45	63	76	107	128	549	83
ENSMUSG00000067736	270	160	20	209	43	41	94	10	11	14	21	45	23	90	5
ENSMUSG00000101939	556	528	81	1111	142	140	189	134	83	62	107	303	38	650	112
ENSMUSG00000101111	2172	1121	630	2065	393	429	916	164	87	81	136	197	77	759	100
ENSMUSG00000100862	3265	1625	370	2804	467	570	1100	271	244	156	777	373	147	2072	234
ENSMUSG00000102070	1965	919	413	2026	302	363	825	107	47	132	110	126	79	573	101
ENSMUSG00000101249	1380	514	236	869	225	206	405	61	45	43	93	79	113	523	77
ENSMUSG00000073725	1320	1676	1255	1953	1555	1504	1319	1325	877	930	1748	2246	1122	10182	1231
ENSMUSG00000100808	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000100483	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000100450	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099392	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000033569	13	44	177	365	491	217	192	18	20	0	8	1	0	128	8
ENSMUSG00000080849	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104257	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102296	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103209	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104027	6	4	2	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102407	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103214	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104100	0	6	6	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000084740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103889	0	6	0	0	0	1	0	0	0	0	0	0	0	4	0
ENSMUSG00000101301	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104221	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000102250	0	0	2	2	0	0	0	0	0	0	0	0	0	0	4
ENSMUSG00000102317	1	4	2	1	0	1	0	0	0	0	0	0	0	2	0
ENSMUSG00000103563	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102465	0	8	2	0	6	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102659	0	9	0	1	0	1	1	0	0	0	0	0	0	2	0
ENSMUSG00000103924	0	14	1	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000104132	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000102747	0	0	0	2	2	6	0	0	0	0	0	0	0	0	0
ENSMUSG00000102386	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104516	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099458	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073722	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000119695	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101514	0	3	2	0	0	0	0	0	0	0	0	18	0	0	0
ENSMUSG00000101033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101372	0	1	6	0	0	0	0	6	0	0	0	32	1	24	0
ENSMUSG00000103241	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000086240	429	354	123	596	149	89	169	75	55	46	216	180	0	391	38
ENSMUSG00000048411	0	9	0	2	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000081557	0	11	2	0	1	0	0	6	0	2	0	0	0	8	4
ENSMUSG00000058590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101235	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099492	52	40	25	41	23	29	42	4	6	7	0	26	0	41	6
ENSMUSG00000118548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075289	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053185	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100261	37	26	18	19	29	10	11	6	4	40	10	0	0	64	7
ENSMUSG00000101180	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000048874	5159	6060	5389	5559	6969	6135	3830	3418	2657	1893	4383	5129	2082	28026	3289
ENSMUSG00000103783	8	8	11	2	4	6	2	0	0	0	0	0	0	32	0
ENSMUSG00000104315	2	9	23	16	5	16	0	10	0	10	16	56	0	86	0
ENSMUSG00000026064	197	204	647	436	614	527	426	42	30	22	90	0	24	817	90
ENSMUSG00000117310	7	7	15	6	17	20	11	0	0	0	0	0	22	9	0
ENSMUSG00000117091	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086726	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086727	0	8	6	0	0	0	2	0	0	4	0	0	0	4	0
ENSMUSG00000100237	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100910	2	6	4	0	2	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000099796	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000050217	4	4	3	0	0	2	0	0	0	0	0	0	0	0	1
ENSMUSG00000026063	2	3	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSMUSG00000077664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100205	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000100592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094215	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000101093	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070960	90	136	153	169	112	148	78	48	50	54	21	62	14	394	68
ENSMUSG00000088620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082159	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026058	46	71	4	34	30	4	0	6	74	78	144	0	82	221	16
ENSMUSG00000064688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103482	0	2	0	0	0	0	0	0	0	12	0	28	0	0	0
ENSMUSG00000104498	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000104313	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102865	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102321	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091318	4	7	6	0	2	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000089489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104433	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102926	6	15	2	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000100497	2	6	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000102917	0	2	2	0	4	0	0	0	0	10	2	0	0	2	0
ENSMUSG00000100481	35	46	25	55	27	43	26	6	3	2	0	0	0	7	4
ENSMUSG00000100590	0	2	1	0	0	0	0	0	0	0	0	0	0	5	0
ENSMUSG00000088750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104230	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101754	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000065223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101612	0	6	1	4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026134	1398	1652	1137	2162	1593	1399	1264	578	445	178	674	860	80	3367	441
ENSMUSG00000101682	4	1	0	0	0	0	2	0	0	0	2	0	0	0	0
ENSMUSG00000102714	3	9	2	0	0	2	0	0	0	0	0	0	0	12	2
ENSMUSG00000102093	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103746	32	34	17	34	8	14	4	6	17	38	34	96	0	124	0
ENSMUSG00000102198	0	2	2	0	0	0	0	0	0	0	0	0	0	12	0
ENSMUSG00000121274	6	2	3	5	0	3	2	0	0	22	0	0	0	12	0
ENSMUSG00000004768	501	561	1129	972	1063	1428	927	490	429	771	884	854	535	4263	423
ENSMUSG00000042215	1111	1155	402	1211	699	521	525	932	743	577	802	875	426	5917	860
ENSMUSG00000103072	0	1	1	0	1	2	0	0	0	0	0	0	0	8	0
ENSMUSG00000042197	2250	2763	3556	3025	3479	3685	2369	1577	1162	794	1964	2533	544	14188	1687
ENSMUSG00000081402	6	6	4	8	0	2	2	4	1	0	2	0	0	14	1
ENSMUSG00000042182	26	26	64	117	43	83	69	12	12	2	22	0	0	90	12
ENSMUSG00000104416	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0
ENSMUSG00000026131	2189	2851	5094	6511	10274	8463	4228	4933	4801	5355	8179	4303	3727	46812	5205
ENSMUSG00000103596	4	8	2	0	0	0	0	0	0	4	0	0	0	0	0
ENSMUSG00000099382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103364	4	8	4	11	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000105982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096992	84	83	32	57	106	49	10	78	104	16	222	34	0	855	96
ENSMUSG00000103001	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104397	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102839	2	0	0	2	0	0	2	0	1	0	0	0	0	2	0
ENSMUSG00000101206	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101462	0	0	4	1	1	0	0	2	6	0	0	0	0	9	0
ENSMUSG00000121838	6	10	20	22	13	30	10	20	0	8	62	12	0	176	31
ENSMUSG00000102336	28	52	181	67	162	190	142	121	101	29	174	391	20	1472	163
ENSMUSG00000092852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042111	762	864	626	1258	610	689	581	302	313	79	520	490	244	2897	380
ENSMUSG00000101711	4	7	1	3	1	5	2	1	0	0	12	0	0	26	0
ENSMUSG00000026127	1797	2133	1336	2161	1589	1535	1228	968	786	423	912	1647	374	8502	874
ENSMUSG00000026126	73	94	9	96	46	20	11	118	97	92	156	82	64	956	132
ENSMUSG00000100280	15	20	0	22	14	2	2	22	9	18	12	0	0	213	28
ENSMUSG00000101223	1	6	2	2	2	3	0	0	0	0	0	0	0	2	1
ENSMUSG00000026125	2	7	3	7	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000101116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026124	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101803	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000037529	0	3	1	0	0	0	0	0	0	0	0	0	0	13	0
ENSMUSG00000045815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045174	0	10	2	0	2	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000100524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103521	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104098	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037509	201	211	101	345	300	73	44	432	282	270	660	993	150	3599	454
ENSMUSG00000102537	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000102612	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104002	51	50	60	72	68	46	17	3	10	0	10	28	0	64	5
ENSMUSG00000037503	8489	11425	8382	10006	11539	10012	6251	4975	4144	3048	5989	7711	2207	41557	4810
ENSMUSG00000104358	31	21	15	13	12	18	3	0	10	36	0	0	0	108	4
ENSMUSG00000026123	694	1054	183	847	652	356	239	904	502	460	822	1250	488	7728	824
ENSMUSG00000103716	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000103548	1	6	1	0	2	0	1	0	0	0	0	0	0	6	4
ENSMUSG00000103760	0	0	2	0	0	0	0	8	0	1	4	0	0	3	0
ENSMUSG00000103997	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000077231	0	0	0	0	0	0	0	0	0	16	0	0	20	0	0
ENSMUSG00000104417	0	6	1	0	1	0	1	0	0	0	0	0	0	2	0
ENSMUSG00000064601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102531	0	3	1	2	0	0	4	0	0	0	0	0	0	14	0
ENSMUSG00000103096	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000102279	0	0	2	2	0	1	0	1	6	0	0	0	0	26	0
ENSMUSG00000103708	2	6	0	1	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104201	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102434	0	4	1	0	0	0	0	7	2	0	0	8	0	76	1
ENSMUSG00000045216	4650	5880	2568	4355	4895	2944	1828	4630	4277	6634	5717	6162	8897	45915	5274
ENSMUSG00000104523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102202	13	30	44	17	31	22	8	25	18	3	32	0	24	231	29
ENSMUSG00000037470	4253	6009	6879	4633	7239	7237	4374	5047	3654	3313	6957	7968	3407	41903	4851
ENSMUSG00000098752	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000047180	36	46	242	310	358	457	288	30	2	0	6	0	0	97	28
ENSMUSG00000037447	3673	4069	4533	3672	5204	3314	3309	1393	1133	724	1236	2897	918	13149	1707
ENSMUSG00000102762	1	8	20	5	7	12	4	0	0	0	0	0	0	7	12
ENSMUSG00000010453	3233	3679	4028	4532	4632	4316	3010	1882	1461	1350	2013	2883	1325	15107	1990
ENSMUSG00000098680	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037432	127	197	120	155	121	100	72	102	150	183	209	199	176	1103	142
ENSMUSG00000001143	1178	1249	945	1449	1128	894	628	1101	897	1314	1043	1816	1146	8304	1109
ENSMUSG00000037408	1019	1288	843	1015	1333	901	582	478	330	268	625	979	448	4029	497
ENSMUSG00000104316	0	2	12	2	4	0	2	0	0	0	0	0	0	12	2
ENSMUSG00002075980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001138	929	978	660	965	1015	812	534	662	584	407	899	937	516	6624	784
ENSMUSG00000102845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067653	29	51	47	46	32	62	17	2	10	0	32	1	11	116	4
ENSMUSG00000109510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079610	218	235	340	296	267	286	176	153	113	150	249	418	98	1520	183
ENSMUSG00000026121	3939	4830	5243	4446	5198	3960	3105	1209	1231	1498	1570	1920	1094	11699	1593
ENSMUSG00000087589	78	82	136	134	111	118	61	80	47	29	32	0	0	416	38
ENSMUSG00000046337	112	115	10	110	75	13	15	28	16	17	26	16	92	112	19
ENSMUSG00000089906	9	10	2	6	10	10	7	2	0	0	0	2	0	2	0
ENSMUSG00002075377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061518	6831	5933	2904	6986	2541	3431	3935	1936	1084	786	1197	2627	669	14486	1755
ENSMUSG00000037351	5377	6322	4782	7047	5415	5276	4040	2877	2420	1622	3664	4161	1581	24154	3159
ENSMUSG00000102416	3	13	1	3	6	0	1	0	0	0	0	0	0	20	0
ENSMUSG00000104237	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026117	9	13	9	2	19	8	4	0	0	0	0	0	0	5	0
ENSMUSG00000121718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097291	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026116	3569	4590	5802	4674	8281	7439	4861	3465	2484	1853	5027	5784	1869	28731	3334
ENSMUSG00000103016	0	0	3	0	2	5	1	0	0	0	0	0	0	6	2
ENSMUSG00000102930	0	3	2	2	0	0	0	0	0	0	0	0	0	11	0
ENSMUSG00000103159	2	0	2	0	0	1	0	0	0	0	0	0	0	28	1
ENSMUSG00000080054	5	1	1	1	6	0	5	1	0	1	2	7	0	12	2
ENSMUSG00000119706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050122	5	20	12	6	6	10	8	0	0	0	0	0	0	4	0
ENSMUSG00000103603	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026114	3	27	5	2	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000102231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026113	1122	1259	878	1125	1131	906	391	534	458	658	775	517	608	4659	634
ENSMUSG00000086064	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMUSG00000102879	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026112	2836	3620	2685	3758	2887	4298	3520	2482	1833	1096	2677	3474	1205	20855	2408
ENSMUSG00000026111	1649	1572	1001	2297	1170	1417	1253	894	704	702	953	1402	425	7895	956
ENSMUSG00000026110	1569	1913	505	1145	1255	480	365	533	610	1160	801	515	862	5044	696
ENSMUSG00000103948	0	4	4	2	0	2	0	0	0	0	0	0	0	12	0
ENSMUSG00000087233	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026090	303	306	73	274	180	73	14	64	163	14	228	176	50	1472	182
ENSMUSG00000089767	0	4	0	0	0	0	0	0	2	0	0	0	0	14	2
ENSMUSG00000104365	2	1	0	0	0	0	0	0	0	0	0	0	0	8	6
ENSMUSG00000102650	2	7	3	0	2	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000060771	167	212	380	488	337	429	444	95	128	49	122	318	278	1015	171
ENSMUSG00000097268	0	2	4	0	2	6	0	0	0	0	0	0	0	6	0
ENSMUSG00000037216	143	115	81	140	91	131	99	62	49	62	146	158	66	715	69
ENSMUSG00000026088	784	787	356	1003	643	368	487	341	257	178	634	563	197	3636	454
ENSMUSG00000026087	3921	3425	1669	5505	1908	1947	2645	922	722	421	1033	1856	524	6879	890
ENSMUSG00000061584	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087374	4	6	0	0	0	0	0	0	0	0	0	0	0	16	2
ENSMUSG00000026085	9	7	0	8	0	0	0	0	4	0	12	0	0	45	6
ENSMUSG00002076708	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058407	4744	4485	2391	6318	2862	2514	2982	1983	1281	1198	2301	3736	1208	14726	1820
ENSMUSG00000026083	7034	8644	5698	7507	6291	5827	4319	3935	2702	2281	5364	5900	1266	31143	3557
ENSMUSG00000026082	921	1080	1136	1357	1394	1471	1041	1602	683	606	1590	2633	627	11781	1231
ENSMUSG00000103804	5	14	9	12	27	14	0	1	8	0	26	0	0	142	4
ENSMUSG00000102716	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000037138	192	219	1370	1019	2380	1997	1378	15	38	10	136	12	22	442	37
ENSMUSG00000085391	0	1	3	0	4	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000085280	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087131	0	2	7	0	3	0	0	0	6	0	0	0	0	2	0
ENSMUSG00000102984	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000102541	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103531	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048814	100	166	536	291	352	529	388	12	10	28	20	16	0	69	8
ENSMUSG00000026080	134	204	270	209	165	284	189	20	53	190	106	44	84	288	40
ENSMUSG00000103647	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102447	1	0	1	3	0	2	0	0	0	0	0	0	0	3	0
ENSMUSG00000067604	0	3	2	0	0	0	0	0	0	9	0	0	0	6	0
ENSMUSG00000026078	2559	2761	1479	3435	1688	1846	1889	1243	1104	654	1278	1836	739	10557	1373
ENSMUSG00000103046	144	137	37	115	83	61	26	45	41	92	114	42	16	563	76
ENSMUSG00000104188	0	6	2	0	0	0	0	0	0	0	0	0	0	10	0
ENSMUSG00000103182	0	7	0	2	0	0	0	0	0	0	0	0	0	6	0
ENSMUSG00000098833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026077	20	21	549	117	69	359	188	107	58	62	126	182	108	1068	118
ENSMUSG00000092553	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000092563	0	8	3	0	0	3	0	0	0	0	0	2	0	3	0
ENSMUSG00000073702	85843	67617	24845	119799	30154	24657	41176	11499	8011	6844	14490	20817	6175	87674	10342
ENSMUSG00000003134	914	1070	261	673	596	254	128	637	438	204	925	988	170	4753	564
ENSMUSG00000102607	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003135	1363	1566	1037	1602	1120	1018	611	692	584	830	986	1172	810	6170	634
ENSMUSG00000085894	204	135	154	107	134	122	61	21	26	24	6	19	44	239	33
ENSMUSG00000077704	14	26	26	17	14	8	7	12	0	0	0	0	0	37	0
ENSMUSG00000048234	1505	1888	1107	1553	1113	1173	775	1244	859	722	1343	1671	1236	8951	1135
ENSMUSG00000064936	0	0	3	1	2	0	1	6	0	0	0	0	0	4	0
ENSMUSG00000102471	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000050967	0	10	12	10	4	8	2	0	0	0	0	0	0	13	4
ENSMUSG00000097083	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057173	2	7	24	22	14	15	22	0	8	0	0	0	0	0	0
ENSMUSG00000091937	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000101634	3	5	2	2	0	0	0	0	2	0	0	0	0	3	0
ENSMUSG00000026074	13122	16849	21550	18228	21739	21056	12392	6694	4273	5694	6695	11597	6112	53643	6367
ENSMUSG00000102985	0	2	5	6	2	14	2	0	0	0	0	0	0	4	0
ENSMUSG00000026073	4	15	199	90	83	107	169	8	0	0	0	0	0	2	6
ENSMUSG00000097899	2	5	5	2	2	4	0	0	0	0	0	0	0	2	0
ENSMUSG00000102975	0	4	6	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000026072	230	325	11608	4017	7228	12129	8558	938	559	180	956	1763	48	7655	1065
ENSMUSG00000103560	0	8	6	2	4	4	2	0	0	0	0	0	0	0	0
ENSMUSG00000070942	196	246	4347	1632	1907	5139	3232	307	193	70	320	440	154	2251	325
ENSMUSG00000103230	5	8	72	12	20	50	29	0	6	0	0	0	0	37	8
ENSMUSG00000026069	29	64	424	263	472	996	461	24	8	0	74	66	0	138	40
ENSMUSG00000026070	12	43	12	11	2	42	4	97	34	36	101	224	0	866	116
ENSMUSG00000026068	2	16	17	20	6	32	6	46	10	0	0	36	0	315	20
ENSMUSG00000104441	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026065	2	11	10	6	4	14	9	0	0	0	8	0	0	30	6
ENSMUSG00000102676	4	9	0	0	0	0	0	0	0	0	0	0	0	5	0
