Symbol	GSM225042	GSM225043	GSM225044	GSM225045	GSM225046	GSM225047	GSM230247	GSM230248	GSM230249	GSM230250	GSM230251	GSM230252	GSM230253	GSM230254	GSM230255	GSM230256	GSM230257	GSM230258	GSM230259	GSM230268	GSM230269	GSM230270	GSM230271	GSM230272	GSM230273	GSM230274	GSM230275	GSM230276	GSM230277	GSM230278	GSM230280	GSM230281	GSM230282	GSM230283	GSM230284	GSM230285	GSM230286	GSM230287	GSM230288	GSM230289	GSM230290	GSM230291	GSM230292	GSM230293	GSM230294	GSM230295	GSM230296	GSM230297	GSM230298	GSM230299	GSM230300	GSM230301	GSM230302
VPS37B	6.4219573621164	6.08260653363788	5.26218720503316	6.64088545259037	7.06930123266339	6.78555470465228	6.66267055	6.261595468	4.948160012	6.856005953	7.236734772	7.031529431	7.629620073	7.983001	7.222468161	7.038456667	7.771327379	7.723373062	7.741362956	6.176825818	5.822045708	4.248476529	6.314346452	6.760380123	6.573667385	7.669245714	6.810360871	7.925117972	7.889056452	7.727639194	6.337960201	5.878759978	4.728810443	6.529883797	6.9886754	6.710538291	7.461723299	6.919805927	7.064791837	5.77101679	6.333531339	5.607697763	5.577449433	4.020725637	6.039041847	6.50053389	6.083890251	7.200994115	7.145375633	7.299316959	7.547818841	7.562347892	7.290129892
VPS37C	6.46760026207101	6.67617274457811	6.37315023273966	6.37728627768667	6.73694110192678	6.75716637766925	7.231951565	7.48182281833333	6.96448287766667	6.97135466733333	7.42842748266667	7.36291572133333	7.873347619	7.579494518	7.53444129633333	7.752144863	7.50545193566667	7.50459253033333	7.501460011	7.017790348	7.23415864233333	6.98088517766667	6.55266276566667	7.14914656233333	7.149679342	8.028449613	7.65296019433333	7.75836625766667	7.984570699	7.710468895	7.23970310933333	7.422442333	7.15656070433333	6.854675129	7.384477643	7.36049859	7.71829952266667	8.01045121033333	7.66612522833333	7.77687241333333	7.73956083066667	6.52268139533333	6.84323130733333	6.33571425933333	6.18409467466667	6.74719735433333	6.791013956	7.00089227333333	6.423171581	7.24030812333333	7.14744986333333	6.91317701333333	7.096889036
VPS37D	6.2039798434218	6.422415772649	6.70089878188789	6.30694570287332	6.5636217514012	5.98518257900314	6.779026075	7.18030159	7.538764808	6.862042587	7.445602677	6.609334156	6.544269552	6.629305996	6.57494729	6.812747317	6.547657709	6.60304644	6.37939469	6.847252583	7.011947409	7.401481937	6.599277406	7.230448442	6.39495663	6.229498889	6.153432442	6.136584639	5.977357644	5.941724472	6.97549387	7.32932193	7.169991863	6.998339376	7.470028931	6.943116144	6.175936462	6.49698442	6.42694426	6.778494855	6.628787344	6.051482149	6.171758959	6.673012643	5.821568873	6.449517418	5.792484676	5.12175186	4.413793348	4.644311541	4.773366424	4.800240027	5.42296937
VPS39	6.95350339974878	6.67608509677788	6.80019465256702	6.8566626013774	7.20889224590443	6.76539867738816	7.706480056	7.466377902	7.7157406	7.501888071	7.839593548	7.513497801	7.843212652	7.835374659	7.81696771	8.190568596	8.119435021	7.862306552	7.870706082	7.734695133	7.307837675	7.455379295	7.448029659	7.896859564	7.620370567	6.625734314	6.527665101	7.143964924	7.51970799	7.704340392	7.642468642	7.348570285	7.442992246	7.254614352	7.810186382	7.558451313	7.392024318	7.442992246	7.613267582	7.127501201	7.108612172	6.622177592	6.317897742	6.681327218	6.454266278	6.666323819	6.476558334	6.253397894	6.094635044	6.009370571	6.523248833	6.647281437	6.212731597
VPS41	4.32969182609024	4.40919593075028	4.26276436658106	4.20205433991573	4.1133349259155	4.66852768316129	4.71314515966667	4.80358018566667	4.57773089633333	4.59152304466667	4.52924263033333	5.166871877	4.943422024	4.95064232733333	4.84392464566667	4.98596265266667	4.975095449	5.00687744266667	4.91908227033333	4.489279493	4.54197636833333	4.306337359	4.336116288	4.447935552	4.902063683	4.69980530633333	4.78767518033333	4.28536866966667	4.382503493	4.31237730366667	4.953692524	5.05055534266667	4.695910604	4.83598808733333	4.88219530233333	5.32548840933333	5.06626662	5.79377728533333	6.04294123233333	5.94054013633333	6.042345851	4.04285191766667	4.16642336	3.989472171	3.93775129466667	3.829875647	4.538717954	5.52365532733333	5.54143857166667	5.64553751766667	5.65399652433333	5.482169164	4.90008016933333
VPS45	5.58258647547487	5.56690314692081	5.14447443278807	5.8290269274936	5.64731613014705	5.73016640923048	6.1741278425	5.9319535445	5.5171700575	6.3509338985	6.2002928855	6.3897814595	6.5415221995	6.189015794	6.424452703	6.6607328615	6.3540084475	6.5478341735	6.591800286	5.800038062	5.5713867865	5.512761726	6.1000932475	5.958913592	5.960748933	5.5948711745	5.4044082665	5.5400182965	5.822044691	5.435272445	5.850923445	5.552059861	5.4598769965	6.1340745595	5.959033008	6.2166025225	5.7043950245	6.344101692	6.232403783	6.0466070515	6.4986774165	5.19578734	5.174948993	5.0396076585	5.556204677	5.3796133255	5.555362205	5.461129264	5.517183229	5.2022748785	5.250274235	5.3695940775	5.527774986
VPS4A	7.62427811952675	7.34261572174668	6.09495398240632	7.45475465517727	7.26563892787579	7.30051814023161	8.034073352	8.026828765	6.868358824	8.045772031	7.891002351	7.895836584	8.107895325	8.061844995	8.005862405	7.838039441	8.004962624	7.91563419	8.134171453	7.890907598	7.741503921	6.078612775	7.747832364	7.539541043	7.589403491	7.278208381	6.60414057	7.447135599	7.87700865	7.512247654	8.114940178	8.132326424	6.386730719	8.337683513	7.874109334	7.953445511	7.757855302	7.466057564	7.603149859	7.292728465	7.299608918	7.620483776	7.310255141	5.810285918	7.010175153	6.823721885	6.903137478	7.366931989	7.30132407	7.265998091	7.349993192	7.434024566	7.490487708
VPS4B	7.07163351113055	6.68797549026094	5.13457341902334	6.58586576134545	6.30927475212638	6.57363007020531	7.860546067	7.393972759	5.74309569	7.321432874	7.169779433	7.234588084	8.201184255	8.167433167	8.063973918	8.157332005	7.785232315	8.305989006	8.048368435	7.946142925	7.614605364	5.837152346	7.385943702	7.286310503	7.255403316	9.308456116	8.848791191	9.536082229	9.763750469	9.331439367	8.07843908	7.765811724	5.903903012	7.529543893	7.423285752	7.233579437	10.31421055	9.432519435	8.904944279	8.726197315	8.923160431	7.584302126	6.688063947	4.881985233	6.552284228	6.246639794	6.55122865	10.16980619	9.580907078	10.07393291	9.917308287	10.00671401	8.996607604
VPS51	8.02203925923392	8.3007297991452	6.74381717776465	7.66802522913416	8.5335379800481	7.69785407350586	8.492168539	8.743098266	7.272281223	8.112352875	8.969501408	8.106706651	9.885228682	10.23569215	9.588870951	9.345686348	9.88623025	9.533445612	9.814208691	8.987606753	9.108340587	7.673432	8.616364101	9.701948134	8.369576823	7.957471826	7.891525952	8.716856709	8.989674088	8.702148289	9.085191686	9.361233467	7.754404379	8.713713668	10.02780878	8.568433487	8.769346967	9.135888495	9.083173523	8.803848522	8.750594824	8.125353445	8.394352198	7.064132503	7.880158144	8.697447689	7.703072072	9.175496059	9.521842012	8.975931837	9.000500104	9.225352317	9.245143794
VPS52	8.41262483713964	8.39609413806822	7.70330634533597	8.28099066621938	8.18222599338639	8.09388798723183	8.959686094	8.973193432	8.732666646	8.860959804	8.903328611	8.767515146	9.081994952	8.956705598	8.533528582	9.042660218	8.903328611	8.617948773	9.009650713	9.33058949	9.231126471	8.464712553	9.085492707	8.954206444	8.842842773	8.572067992	8.186363825	7.441864979	8.074461886	7.683171582	9.522292917	9.306867633	9.006913208	9.276984487	9.005556399	9.041250771	8.151600423	8.981506868	8.895201186	9.019643167	9.147013895	8.564076668	8.726489412	8.474763933	8.616989408	8.395223556	8.606251476	8.064977242	7.979941045	7.712028339	7.947323502	8.372927729	8.408560174
VPS53	4.03104527910102	3.85463448153829	4.45437934120282	4.02702169131516	3.9922595458182	3.99098462778599	4.52040670955556	4.369221441	4.97383969022222	4.58720920833333	4.52701800255556	4.55939287322222	4.53902729933333	4.48421182333333	4.29131037911111	4.39199363033333	4.47497921866667	4.33763559866667	4.42510387233333	4.33665278177778	4.16915605022222	4.73741491811111	4.43470678211111	4.39511329266667	4.382621296	4.67060541055556	4.546023916	4.500630795	4.58206006411111	4.44882595522222	4.55824990288889	4.38892322533333	4.96108776088889	4.60597831566667	4.63905361888889	4.560445281	5.20395593088889	4.47961201455556	4.83679740522222	4.74582907277778	4.69402475811111	3.84011701133333	3.72711011566667	4.22983527811111	3.96160030477778	3.84689242188889	3.95634500911111	3.96779316488889	4.16888465222222	4.03288320111111	3.93558303444444	4.119727034	4.11678472022222
VPS54	5.50260862698248	6.70547587158689	5.21625167144413	5.03522394973813	6.03235941127341	5.75503808210344	6.439947728	7.52974855066667	6.274123279	6.14450868933333	7.034857587	6.7965268	7.24902671733333	7.16584361166667	7.38856588233333	7.330953634	7.20215981966667	7.445020099	7.47627018566667	6.20328250933333	7.283646396	5.68451986033333	5.65027254533333	6.66177982566667	6.343302197	8.279471964	7.97472801733333	7.47345186366667	8.13243134066667	7.84399269033333	6.33371175	7.763518597	5.9650621	5.87697648966667	7.03058276033333	6.57935664333333	8.63598852266667	8.76044161366667	8.905755133	8.82328546333333	8.71797461966667	5.573315884	6.80386432166667	5.136132652	5.023013955	6.12651539166667	5.85914513066667	6.85770194533333	6.92167312433333	7.20240032266667	7.13714395533333	6.756597979	6.438883293
VPS72	6.10719687957539	5.65590526416336	5.37068389134263	5.99097832198424	5.87178269900605	6.01310865769869	6.9536177785	6.5850706515	6.096992646	6.7554354425	6.590195828	6.704588662	6.3537730435	6.1315075295	6.2462432885	6.188341383	6.140062871	6.2692249135	6.292327652	6.510965572	6.186761043	5.478517115	6.3159316845	6.261926634	6.5323410165	5.665489048	5.3637544585	5.378294086	5.5081833735	5.5361813315	6.5929673445	6.318195229	5.397528946	6.6067441035	6.396016316	6.4623017105	5.3037410715	5.7233778765	5.349506525	5.9924943635	5.642111516	6.225284054	5.90438974	5.2520360745	6.1167243265	6.0451785115	6.0044901165	5.6694603605	5.333550266	5.571989082	5.473228107	5.614929711	6.03213382
VPS8	4.10173987756493	3.8404565528702	3.65949524768636	3.71545205213185	3.86119986437054	3.83604935184758	4.950225551	4.58708510433333	4.44578209966667	4.56173587166667	4.711552031	4.61010225633333	4.95282815366667	4.786733195	4.741149103	4.839577754	4.904305384	4.88406045066667	4.96139024533333	4.31997048566667	4.031249963	3.80636852666667	3.97156128733333	4.00305973333333	4.07459207266667	4.234950913	4.04049031033333	4.14782514033333	4.098003048	4.18838110766667	4.61226977033333	4.32290158466667	4.153642213	4.238089191	4.39321694266667	4.36121999266667	4.40776235566667	4.46157811333333	4.39821322533333	4.48486231933333	4.61558713266667	4.244837924	3.89571311366667	3.66100586966667	3.78844643933333	3.952752283	3.99636896966667	5.050718468	4.29537646666667	5.46264956366667	5.26141828633333	4.91103011933333	4.37635835966667
VPS9D1	5.4906169262158	5.32550351911246	5.70763191251035	5.44414940098317	5.33457523506005	5.39126175232809	6.056951689	6.081861388	6.349964668	5.893334131	5.898350247	6.024123655	6.249393282	6.210029494	6.317957435	7.042043074	6.605744719	6.503585501	6.822151832	5.63792749	5.351406573	5.913182485	5.236446157	5.340348974	5.524207464	4.860104454	4.815353289	4.942851271	5.120793651	5.182943915	5.86658022	5.762504464	6.290380472	5.867049181	5.762504464	5.927574454	5.248937025	5.725530082	5.963249236	5.73583701	5.179813961	5.302291841	5.063045028	5.618806947	5.323896968	5.371501958	5.415138883	5.54079829	5.831378868	6.243653212	6.213029758	6.181436393	6.619873085
VPS9D1-AS1	6.69015829298532	6.2249157281342	7.09227202293592	6.52353739385873	6.407776440385	6.34781173879542	7.106126234	6.590820715	7.471952693	7.198646758	6.980628951	7.015810554	6.26086956	6.400279146	6.37353912	6.209609345	6.290076661	6.326978129	6.103407677	6.801908529	6.095363928	7.196056722	6.530930156	6.507147083	6.313698666	5.864310562	5.92492905	5.696867785	5.599158219	5.758115321	6.694082635	6.188428214	6.325031539	6.696718066	6.482285102	6.276245258	5.851693334	5.676525701	5.676525701	6.271470709	6.018403416	6.256804083	5.647907066	6.588992942	6.24076177	5.923011773	5.668853834	4.912242874	4.681206278	5.525536794	5.275575364	5.130201286	6.07327753
VRK1	8.1941695120896	8.59076445248519	8.06416217421296	7.75074543308408	7.31791790852975	7.70600432125064	8.537032909	9.043907513	8.202649721	7.972196673	7.518359284	8.107746069	6.721427799	6.756986581	6.358092389	6.444574057	6.685277671	6.920639666	6.63113714	8.593131933	9.269742803	8.362572592	7.919006926	7.457075247	7.982729641	6.49395944	6.411600034	5.733308565	6.486562682	6.985277915	8.689801599	9.526980333	8.601786901	8.144924674	7.716286282	8.095406356	7.456728143	7.289785426	7.158817594	6.363609604	6.86068674	7.953076448	8.41456102	7.775270603	7.483481488	6.967139038	7.566819197	7.580094907	7.202003796	7.212996963	7.295533126	7.408881093	7.392190991
VRK2	7.11410173563632	8.37931883912786	6.98155283163045	7.2636650995441	7.51822450593351	7.34172208783558	7.574960166	8.750781322	7.447258404	7.894924786	8.088448751	7.828169791	7.759254715	7.600512183	7.755127881	7.909880907	7.160318983	7.847718695	7.514777953	7.474647864	9.056090567	7.115632983	7.649503468	8.032444747	7.917018247	7.349196416	7.730109613	6.664889213	7.837209811	7.670796128	7.914073105	9.228574207	7.040877163	7.706321977	8.34404481	7.978333821	7.803399659	7.914073105	7.83867306	7.914073105	7.97051577	6.979706863	8.232786827	6.277662081	6.869104324	7.441257464	7.108995598	6.675028809	6.929919505	6.683555111	6.654801502	6.798130073	7.327092362
VRK3	5.27927026556066	5.12419341685762	5.2272293551852	5.16067260991729	5.3364246765295	5.23804843467848	5.816248663	5.44506107233333	5.71990398916667	5.69490724083333	5.74017403966667	5.7358889355	5.48482435066667	5.56419505366667	5.43351170066667	5.53247839983333	5.43979762983333	5.48542071466667	5.49791298133333	5.65254165033333	5.44113658216667	5.52639267383333	5.54717600866667	5.69476663683333	5.62318774516667	5.61563170916667	5.50065092333333	5.45150725266667	5.62920151516667	5.616808209	5.7017760875	5.47106111866667	5.61752274333333	5.56896682583333	5.74314834983333	5.66696167	5.5764021455	5.4776198775	5.387012183	5.41624606383333	5.68600600066667	5.119250496	4.868472613	4.86997147633333	4.9090381075	5.17585289016667	5.06134762483333	5.27664867366667	5.0231051355	5.04347444116667	5.119616404	5.38600251716667	5.362710423
VRTN	7.45703681656039	6.81831336266084	6.75809812984141	7.7304462766581	6.84614815099997	6.15123192026561	8.294968823	7.472915554	7.598488159	8.486950277	7.722095563	6.634565654	5.842438426	6.439261121	6.385125828	6.579645431	6.470016302	6.143395257	6.279971638	7.513299146	6.920533322	6.860152405	7.787051339	7.250661418	6.186169937	5.140641392	4.912717452	4.968809278	5.237238242	5.277666149	7.402369884	7.172159207	6.788327167	7.997375444	7.512619968	6.39138266	5.29352027	5.425114281	5.077008031	4.910436665	4.787642593	7.021368722	6.783040297	6.362329957	7.456606415	6.651868615	5.496713528	4.904964353	4.318438974	4.374798279	4.243039354	4.033036639	4.841443551
VSIG1	3.59013265327041	3.51252576148487	4.03268089303768	3.45105553032592	3.40186923438961	3.59622468264268	4.093827201	3.940110419	4.6129570475	3.998585435	3.9120677745	4.1092979045	3.8238005965	3.747953269	3.634076593	3.8144742805	3.8796212125	3.714266319	3.6537208605	3.926739059	3.6529597305	4.4977124735	3.8589674975	3.7756932725	3.9538300325	3.595101258	3.6940885475	3.538729377	3.8105837245	3.580260307	4.2905073645	4.009996768	4.57270487	4.08767395	4.0415237565	4.2531690495	4.074134534	3.804351718	3.7375427055	3.8540371075	3.6756014995	3.532043272	3.2672552805	3.84230567	3.448853341	3.3753798935	3.7119365785	4.6580689405	4.8245458755	4.774524047	4.4437692055	4.393506428	4.4308939875
VSIG10	5.31643189435537	4.64633910392366	4.26484602423665	5.27645452031179	4.37809040291013	4.08481786251665	5.967411877	5.1221671315	4.82169565725	5.7119368135	4.70185399325	4.5148357185	4.83359630075	4.539405263	4.497308853	4.5535766715	4.57156400575	4.541284655	4.53040348225	5.4646411855	4.803672977	4.41760658575	5.50434075275	4.512877763	4.22395900425	4.5632978885	4.25759705	4.35708470925	4.320003623	4.19444317225	5.7846579355	5.2379907425	4.93308035325	5.99762263875	4.8594824265	4.459296313	4.537054709	4.75206209425	5.00060201875	5.145504532	5.228218337	5.18254341775	4.31129954875	3.88009338725	5.00795678525	4.11090197725	3.6778499465	3.449589846	3.18346591575	3.59220324675	3.3246945085	3.696670952	3.24747457975
VSIG10L	5.54161472773531	5.03491355462963	3.75245258237843	4.62497075776326	4.94872704931411	4.55891031507681	6.207573992	5.760267073	4.183390362	5.19758168	5.542792968	4.944073444	4.358122847	4.292112569	4.41018554	4.506692554	4.258750441	4.128905375	4.703326376	5.743464349	4.517387372	4.006290024	4.689570911	5.036124491	4.343458906	3.547820847	3.582387604	3.266553869	3.53919148	3.403096502	6.446152609	5.213915298	4.873384837	5.351981848	5.955302283	5.263278892	3.984859565	4.949919452	4.411701308	5.207247442	4.664411493	5.680923739	5.004257222	3.907549694	4.782979654	5.318628389	4.422512651	3.497235751	3.667353219	3.487599123	3.372290824	3.828452198	3.647699882
VSIG2	4.43338586269257	4.48321494790916	5.45475866336287	4.83177865766284	4.73937579010224	4.74445147263469	5.8088730825	5.86785574	6.796736796	6.1237852455	6.2719710995	6.264341631	6.734872109	6.309842303	6.312346646	6.5411764765	6.4720690395	6.207318388	6.4518059315	5.071575086	5.352443807	6.2277709065	5.4008662675	5.3319822505	5.544669201	6.09235823	5.565556077	5.9106798145	5.7710766645	5.932385878	5.2473261695	5.415029097	6.5742767905	5.68572291	5.730679722	5.81644314	5.8458330025	5.8660397775	5.3589516095	5.0774066855	5.288666109	4.2909977385	4.508439641	5.2713240635	4.634564316	4.662216369	4.84044127	4.22233643	4.1189202485	4.0574524885	4.1770841655	4.1890780155	4.3112556475
VSIG4	5.28081949108184	4.77559654673956	5.76088035191222	5.06002369004325	4.647590449694	4.83702061196474	6.097587795	5.642342433	6.567477096	5.804367033	5.630565191	5.597872067	7.316044524	6.579476391	8.064825168	6.421594801	7.469033504	8.676607943	7.256651284	5.553565555	5.195062679	6.192900483	5.453491708	4.96450352	5.351406573	5.8315182	6.54657245	6.059869483	4.971221453	6.25019167	5.870613938	5.310274224	6.524521717	5.725165483	5.135255762	5.545678517	5.310274224	6.43592864	5.087672475	5.625125667	5.447358122	4.890182379	4.410358829	5.290610399	4.786342101	4.420261693	4.673418922	4.019109764	4.981654337	4.613427912	4.613393335	4.955512487	5.554550476
VSNL1	7.29334726393613	5.08645214328295	5.04290860601311	6.96093851453773	4.82505768805294	5.24956017604617	7.8249360555	5.7374987205	5.745085648	7.450726091	5.6762562195	5.829031728	6.2116152775	6.035393623	5.880281683	5.988277052	6.4578163495	6.0590049475	6.574729874	7.5328940955	5.188887398	5.1405914175	7.1923883635	4.9661967745	5.158570129	4.1947422975	4.4520340095	4.7450244355	6.030573835	4.39829687	7.5936546125	5.234657311	5.247182563	7.2418547595	5.048753896	5.344606077	5.266411741	4.4614650175	4.194348149	4.19661518	4.507440789	7.1579721805	4.541794976	4.6445134795	6.568402662	4.4409309615	4.5724912375	3.3566037375	3.5832548	3.4820435315	3.6428726995	3.5261909365	3.564826333
VSTM1	3.39997475331209	3.22269463131437	3.34354156075224	3.20610764831043	3.10741143607991	2.9379442586172	3.772629096	3.745870632	4.181503155	4.034514186	3.694682063	3.617664753	3.551856863	3.306259368	3.345745341	3.43849819	3.617664753	3.444034452	3.617664753	3.365763849	3.341957718	3.605619738	3.131158628	3.177378246	2.990852316	2.738330124	3.165987415	3.029484789	3.127543812	2.817520777	3.569359372	3.503431082	3.865054772	3.335981357	3.242300787	2.966565157	3.161654972	3.159258885	3.125367922	3.1560998	3.096576215	4.458342236	4.175111396	4.374951282	4.37413331	4.066135888	4.046791023	6.345921459	4.75407058	6.781849655	6.654355536	5.619559988	6.919656291
VSTM2A	2.75992060659507	2.94286077877568	3.12178899959146	2.90975053077423	2.92514549465477	2.86456924645618	3.34825512225	3.4738831755	3.81010148975	3.52993135325	3.70002978325	3.4444745415	3.4065163215	3.33325972175	3.239613344	3.482282203	3.22197139625	3.3134297895	3.33938330875	3.0272756875	3.171284792	3.340799147	3.15471067925	3.18936054075	3.15719228275	3.01690192	2.937796001	3.106201273	3.05495593975	3.0187662655	3.162333814	3.3450417225	3.45546382	3.28124865775	3.3340259695	3.32035196575	3.212100558	3.64184969275	3.28696308025	3.1206065375	3.129574059	2.70703571325	2.86918915125	3.14359046775	2.8170307265	2.9746896585	2.8127009425	2.5635144385	2.72463636175	2.719142974	2.629318071	2.6410844315	2.54622175325
VSTM2A-OT1	2.46748066948577	2.72820724049592	2.84129788385783	2.54596706258336	2.69975483038255	2.70614567698368	3.157312367	3.267521443	3.769714673	3.20192735	3.970917263	3.389380651	3.132841766	2.950264963	3.146801094	3.032668282	3.069261483	3.159691065	2.963425127	2.765164052	2.90598064	3.108549269	2.903700919	3.154454834	3.016558792	2.878979189	2.755084211	2.766813483	2.706147596	2.814314635	2.901260487	3.194192973	3.210499408	3.067727913	3.25203182	3.204432828	2.955261088	3.195860017	2.935446937	2.866562362	2.855822877	2.449821427	2.588364062	3.016454426	2.541572569	3.188852202	2.697267422	2.137759403	2.473022592	2.368822357	2.38037698	2.415190257	2.509308103
VSTM2L	5.44600222890465	5.2093165497005	5.97697691360036	5.97463268448134	6.04149245849422	5.7062687441206	6.085099359	5.744551992	6.541948912	6.582500941	6.917035157	6.476189837	5.454965528	6.212147345	6.266680943	5.833098284	5.91383767	5.690839246	5.635857783	5.675780192	5.828750796	6.312892768	6.285665259	6.741402471	6.077915061	5.232632861	5.212728498	4.953891242	5.582491896	5.347530106	6.013224825	6.013224825	6.63889809	6.606471904	7.008062201	6.394823763	5.089265335	5.439407597	4.931823759	5.834771004	5.392247151	4.954729038	5.134881759	5.345487897	5.205661638	5.797656004	5.292513993	3.932828587	3.751369664	3.960394275	4.111539916	4.197121924	4.671237933
VSTM4	4.58375533325781	4.66202654930447	5.3603934617689	4.83161863526929	4.66797049669624	4.72505502001268	4.957630949	5.01742399	5.6996633265	5.11089598566667	5.03053548633333	5.126837974	4.7543156445	4.89939407433333	4.97814739483333	4.87936730116667	5.02346862616667	4.97792828466667	5.0667739265	4.626930636	4.79650971733333	5.487463921	4.930958618	4.72271953966667	4.88140342133333	4.47696843566667	4.61102529566667	4.88345121183333	4.86352861016667	4.525331496	5.015457206	5.072148011	5.54160164316667	5.188057809	4.93035856533333	5.21584335516667	5.31843431683333	5.8051365915	5.92499823483333	5.93450112133333	5.83257505833333	4.08488255916667	4.2312919825	4.96452381916667	4.4229594145	4.26682310266667	4.2649266505	3.69884713266667	3.57156571883333	3.623167478	3.67317528766667	3.54420012066667	3.82848167866667
VSX1	3.63442747623283	3.72779336551606	4.00932833797082	3.84912443478909	3.65524579437473	3.76711390742129	4.269327283	4.2626459055	4.5498332255	4.54789326275	4.2948339805	4.3291904565	3.82039877075	4.0175912765	4.022155096	4.04879986175	4.08014710775	4.09462554825	4.1277371885	3.98374256525	4.051706213	4.4246006765	4.26272690375	3.98907545075	4.1753476775	3.9191502315	3.93823907675	3.779775122	3.544857171	3.81314901425	4.363430614	4.4057059705	4.78541543675	4.50772759375	4.43269044675	4.5068037055	4.080068112	4.07885671325	4.21610573225	4.0904077875	4.02952268275	3.5841119485	3.64025494775	3.94869136525	3.73555826675	3.5956555145	3.7536406755	3.04527265525	3.07176842775	3.22129346975	3.329865767	3.35556250625	3.42655755275
VTA1	6.84622389284357	6.67596903595617	5.49518802995379	6.19076365530852	6.29329490896891	6.35332459981644	7.21588242075	7.20405679925	6.0234606885	6.69460824325	6.7298019915	6.75670584075	6.54763725375	6.6183873035	6.58012178375	6.4766642565	6.32983156875	6.958556237	6.37274108775	7.3137200145	7.068671406	5.72741243525	6.469798705	6.63458371875	6.6967761825	6.73119573875	5.97205624375	6.687291087	6.9356951015	6.7822755735	7.5686973145	7.3701656055	5.94915829425	6.79722587825	6.86005300175	6.89961894975	7.20188218975	6.511541684	6.50820136625	6.27940896025	6.40773333	6.6867263825	6.58144723425	5.18503708125	5.936969698	6.089302128	6.16138758875	6.23985704	6.09232073775	6.06707776225	6.066323302	6.16372954375	6.12605387775
VTCN1	4.19869882645775	5.5455079354424	4.41787788073787	4.00780650975065	6.93370258911992	4.27353510330942	4.701443597	6.618410944	5.361937276	4.499003793	7.55430313	5.07883992	10.35970907	8.666002038	8.968815636	9.033472671	9.031414265	10.21874164	9.26957042	4.426717643	6.080152005	4.691836851	4.34266517	7.543613226	4.567272035	3.969250454	4.510262992	4.170695972	4.248476529	3.92835566	4.759423232	6.322788671	5.116694306	4.847000406	7.888956827	4.847000406	4.622299272	4.63831555	4.308853006	4.847000406	4.535380726	3.985151361	5.71324705	4.389931067	3.976504425	7.291686539	4.102881811	3.841544031	3.623679537	3.960152491	3.861235391	3.865548672	4.499771622
VTI1A	4.46805213718558	4.40138531442228	4.80894176055228	4.41119098739661	4.32800512019793	4.59595278902686	5.04902929283333	5.04080663616667	5.4364117535	5.13111374166667	4.9582337875	5.07577155733333	4.8179972785	4.82580252933333	4.94935336333333	4.8255965395	4.7794900175	4.85713010833333	4.87143020116667	4.90938307066667	4.86931418333333	5.25049570233333	4.7886668985	4.683894479	4.9278428835	5.333868809	5.347139658	5.28759779116667	5.47128057783333	5.56532381916667	5.059153937	5.0008698495	5.43532681766667	5.04264381366667	4.912992478	5.15255385633333	5.6430236275	5.088007538	5.15901710716667	5.09830277833333	5.10368919033333	4.2993629045	4.40390414266667	4.59969029666667	4.301944368	4.20868662133333	4.47575290516667	5.03215873783333	4.82787267916667	5.06537668733333	5.007089924	5.0791740955	5.23225524766667
VTI1B	6.71262110244341	6.09660595604649	5.59918357833395	6.06450725712667	6.19066787788448	6.22662636376014	7.52856770166667	6.92328561433333	6.30560719566667	6.899327414	7.036745949	7.250261551	7.63676236533333	7.712458428	7.89430133533333	7.63411174066667	7.40843344233333	7.89126694333333	7.37068649633333	7.238459127	6.61747236166667	5.887588825	6.51288115066667	6.68351850266667	6.579372042	6.62279673333333	5.822243472	6.83578818166667	7.53347345433333	7.40705386833333	7.196041147	6.60083124333333	5.97509382966667	6.614657846	6.77856956066667	6.78189029	6.923105687	6.537028739	6.94140140133333	6.38213006733333	6.48789913133333	6.586228744	5.81992421433333	5.20541390533333	5.929087953	5.96237050266667	6.158604239	6.887855043	6.99589619466667	6.66097825333333	6.832578961	6.63695563566667	6.48617213533333
VTN	4.8510824163088	5.05080187398359	5.39389000165274	4.96450471236588	4.80453524470799	7.07962626846411	5.222177359	5.315851777	5.8490153915	5.183688379	5.2363361265	7.3077225925	4.7487082285	4.850288675	4.8176032895	4.7293409165	4.846836163	4.776444956	4.790254814	5.2355232295	5.3928172585	6.1047297505	5.5478100695	5.234129368	7.5757931415	4.8040993025	4.9454380185	5.044318436	5.0215983385	5.1012918315	5.669200847	5.7304073535	6.712386164	5.6723581625	5.5479013045	8.0228983795	5.1396575305	5.403619177	4.9458079425	5.02979669	4.9430106945	4.7433134005	4.8771236575	5.6178553905	4.777568625	4.5936458145	6.891028119	4.265023594	4.179940254	4.1146641785	4.491385439	4.2258793395	4.747769544
