GO:0070256	2
GO:0140928	10
GO:0005802	221
GO:0006509	28
GO:0007219	124
GO:0007220	10
GO:0008021	183
GO:0008593	24
GO:0010820	15
GO:0016485	98
GO:0030136	82
GO:0030307	93
GO:0032760	122
GO:0034205	12
GO:0034332	34
GO:0038004	2
GO:0038135	8
GO:0042117	5
GO:0046930	13
GO:0046931	13
GO:0051089	1
GO:0061001	24
GO:0090102	39
GO:0097038	24
GO:0097197	10
GO:0098696	28
GO:0099173	22
GO:0099175	56
GO:0140249	5
GO:0140448	7
GO:1901342	2
GO:1902945	4
GO:1903265	15
GO:0033555	18
GO:0043204	222
GO:0045184	61
GO:0061367	2
GO:0061368	5
GO:0001953	19
GO:0002418	2
GO:0005178	145
GO:0005929	648
GO:0030574	41
GO:0034987	19
GO:0042246	21
GO:0045087	616
GO:0060317	14
GO:1904628	13
GO:1990910	4
GO:0002467	7
GO:0002532	10
GO:0005112	25
GO:0005138	7
GO:0010977	92
GO:0019955	39
GO:0030183	79
GO:0030512	98
GO:0032722	58
GO:0033025	1
GO:0033077	43
GO:0033627	27
GO:0038134	9
GO:0043120	7
GO:0043491	79
GO:0043536	45
GO:0045742	31
GO:0048679	10
GO:0060168	4
GO:0071679	15
GO:0140447	5
GO:1900087	45
GO:1905564	21
GO:2001222	30
GO:2000049	9
GO:0030534	48
GO:0008344	71
GO:0014037	12
GO:0022011	25
GO:0042063	11
GO:0043194	33
GO:0099645	30
GO:1903829	18
GO:0050684	18
GO:0061827	23
GO:1990913	20
GO:0003382	27
GO:1902093	13
GO:1902492	2
GO:1905867	2
GO:0000902	144
GO:0002523	19
GO:0002675	9
GO:0002693	8
GO:0006954	429
GO:0007160	96
GO:0010718	55
GO:0022407	17
GO:0032010	2
GO:0032127	4
GO:0032813	8
GO:0042581	13
GO:0043410	242
GO:0043524	203
GO:0043534	16
GO:0045089	40
GO:0045670	17
GO:0045780	25
GO:0045785	76
GO:0048247	11
GO:0048729	16
GO:0050729	108
GO:0050839	151
GO:0051044	16
GO:0051897	226
GO:0061025	30
GO:0070245	6
GO:0070820	4
GO:0071133	2
GO:0071456	139
GO:0072675	7
GO:2000309	3
GO:2000391	9
GO:2000399	1
GO:2000415	1
GO:2000418	2
GO:0010042	7
GO:0031293	13
GO:0033630	17
GO:0033631	8
GO:0034241	5
GO:0042542	46
GO:0051384	61
GO:0051549	13
GO:0001542	12
GO:0008201	171
GO:0016525	102
GO:0030198	157
GO:0060347	15
GO:1904707	48
GO:1904754	27
GO:0000149	77
GO:0003091	8
GO:0004016	12
GO:0006171	15
GO:0007191	11
GO:0007192	5
GO:0008294	5
GO:0009190	21
GO:0016849	22
GO:0031528	35
GO:0032420	63
GO:0035811	11
GO:0071380	19
GO:0071870	5
GO:0072660	3
GO:0097746	38
GO:1904117	7
GO:1904322	28
GO:0002819	9
GO:0060135	20
