geneSymbol	CellType	Source
RSU1	Liver bud hepatic cell: Liver	CellMarker
S100A6	Liver bud hepatic cell: Liver	CellMarker
SAA1	Liver bud hepatic cell: Liver	CellMarker
SAA2	Liver bud hepatic cell: Liver	CellMarker
SAA4	Liver bud hepatic cell: Liver	CellMarker
SCN9A	Liver bud hepatic cell: Liver	CellMarker
SDSL	Liver bud hepatic cell: Liver	CellMarker
SEC14L2	Liver bud hepatic cell: Liver	CellMarker
SERPINA3	Liver bud hepatic cell: Liver	CellMarker
SERPINA4	Liver bud hepatic cell: Liver	CellMarker
SERPINB8	Liver bud hepatic cell: Liver	CellMarker
SERPINC1	Liver bud hepatic cell: Liver	CellMarker
SERPINE1	Liver bud hepatic cell: Liver	CellMarker
SERPINF1	Liver bud hepatic cell: Liver	CellMarker
SF3B5	Liver bud hepatic cell: Liver	CellMarker
SFN	Liver bud hepatic cell: Liver	CellMarker
SIRPA	Liver bud hepatic cell: Liver	CellMarker
SLC16A7	Liver bud hepatic cell: Liver	CellMarker
SLC38A2	Liver bud hepatic cell: Liver	CellMarker
SNRPA	Liver bud hepatic cell: Liver	CellMarker
SOD2	Liver bud hepatic cell: Liver	CellMarker
SP110	Liver bud hepatic cell: Liver	CellMarker
SPP2	Liver bud hepatic cell: Liver	CellMarker
SPRYD7	Liver bud hepatic cell: Liver	CellMarker
NA	Liver bud hepatic cell: Liver	CellMarker
STEAP3	Liver bud hepatic cell: Liver	CellMarker
SVIP	Liver bud hepatic cell: Liver	CellMarker
TGFBI	Liver bud hepatic cell: Liver	CellMarker
TGM2	Liver bud hepatic cell: Liver	CellMarker
TIMP1	Liver bud hepatic cell: Liver	CellMarker
TMEM109	Liver bud hepatic cell: Liver	CellMarker
TMEM176A	Liver bud hepatic cell: Liver	CellMarker
TMEM176B	Liver bud hepatic cell: Liver	CellMarker
TNFSF14	Liver bud hepatic cell: Liver	CellMarker
TUBA1B	Liver bud hepatic cell: Liver	CellMarker
TUBA4A	Liver bud hepatic cell: Liver	CellMarker
TYW3	Liver bud hepatic cell: Liver	CellMarker
UGP2	Liver bud hepatic cell: Liver	CellMarker
UGT2B4	Liver bud hepatic cell: Liver	CellMarker
UGT2B7	Liver bud hepatic cell: Liver	CellMarker
VAMP5	Liver bud hepatic cell: Liver	CellMarker
VIM	Liver bud hepatic cell: Liver	CellMarker
NOTCH3	Liver progenitor cell: Fetal liver	CellMarker
PYGB	Liver progenitor cell: Liver	CellMarker
CD24	Liver progenitor cell: Liver	CellMarker
KRT19	Liver progenitor cell: Liver	CellMarker
KRT7	Liver progenitor cell: Liver	CellMarker
KRT19	Liver progenitor cell: Liver	CellMarker
EPCAM	Liver progenitor cell: Liver	CellMarker
KRT19	Liver progenitor cell: Liver	CellMarker
KRT7	Liver progenitor cell: Liver	CellMarker
NOTCH3	Liver stem cell: Fetal liver	CellMarker
THY1	Liver stem cell: Fetal liver	CellMarker
ALPG	Liver stem cell: Fetal liver	CellMarker
ITGB1	Liver stem cell: Fetal liver	CellMarker
HLA Class I	Liver stem cell: Fetal liver	CellMarker
HLA class II	Liver stem cell: Fetal liver	CellMarker
KRT19	Liver stem cell: Liver	CellMarker
EGF	Liver stem cell: Liver	CellMarker
GSTP1	Liver stem cell: Liver	CellMarker
H19	Liver stem cell: Liver	CellMarker
HGF	Liver stem cell: Liver	CellMarker
NA	Liver stem cell: Liver	CellMarker
KRT8	Luminal cell: Prostate	CellMarker
KRT18	Luminal cell: Prostate	CellMarker
AR	Luminal cell: Prostate	CellMarker
KRT8	Luminal cell: Prostate	CellMarker
KRT18	Luminal cell: Prostate	CellMarker
KRT8	Luminal cell: Prostate	CellMarker
KRT18	Luminal cell: Prostate	CellMarker
KRT8	Luminal cell: Prostate	CellMarker
KRT18	Luminal epithelial cell: Breast	CellMarker
MUC1	Luminal epithelial cell: Breast	CellMarker
FLOT2	Luminal epithelial cell: Breast	CellMarker
MUC family	Luminal epithelial cell: Breast	CellMarker
KRT19	Luminal epithelial cell: Breast	CellMarker
ANKRD30A	Luminal epithelial cell: Breast	CellMarker
SYTL2	Luminal epithelial cell: Breast	CellMarker
CD24	Luminal progenitor: Breast	CellMarker
CD44	Luminal progenitor: Breast	CellMarker
ITGA6	Luminal progenitor: Breast	CellMarker
EPCAM	Luminal progenitor: Breast	CellMarker
KIT	Luminal progenitor: Breast	CellMarker
KRT19	Luminal progenitor cell: Breast	CellMarker
PROM1	Luminal progenitor cell: Breast	CellMarker
SLPI	Luminal progenitor cell: Breast	CellMarker
MUC1	Lung epithelial cell: Lung	CellMarker
ABCA3	Lung epithelial cell: Lung	CellMarker
LPCAT1	Lung epithelial cell: Lung	CellMarker
NAPSA	Lung epithelial cell: Lung	CellMarker
SFTPB	Lung epithelial cell: Lung	CellMarker
SFTPC	Lung epithelial cell: Lung	CellMarker
SLC34A2	Lung epithelial cell: Lung	CellMarker
FSHR	Luteinizing granulosa cell: Ovarian follicle	CellMarker
PECAM1	Lymphatic endothelial cell: Lymph node	CellMarker
CD34	Lymphatic endothelial cell: Lymph node	CellMarker
PDPN	Lymphatic endothelial cell: Lymph node	CellMarker
PROX1	Lymphatic endothelial cell: Lymph node	CellMarker
FLT4	Lymphatic endothelial cell: Lymph node	CellMarker
PDPN	Lymphatic endothelial cell: Lymph node	CellMarker
PECAM1	Lymphatic endothelial cell: Ovary	CellMarker
LYVE1	Lymphatic endothelial cell: Ovary	CellMarker
PDPN	Lymphatic endothelial cell: Ovary	CellMarker
PROX1	Lymphatic endothelial cell: Ovary	CellMarker
FLT4	Lymphatic endothelial cell: Ovary	CellMarker
LEF1	Lymphoblast: Fetal liver	CellMarker
ANXA5	Lymphocyte: Blood	CellMarker
CX3CR1	Lymphocyte: Blood	CellMarker
CD14	Lymphocyte: Bone marrow	CellMarker
PTPRC	Lymphocyte: Bone marrow	CellMarker
CD4	Lymphocyte: Bone marrow	CellMarker
CD8A	Lymphocyte: Bone marrow	CellMarker
CD2	Lymphocyte: Bone marrow	CellMarker
CD4	Lymphocyte: Bone marrow	CellMarker
CD8A	Lymphocyte: Bone marrow	CellMarker
DNTT	Lymphocyte: Bone marrow	CellMarker
SIGLEC12	Lymphocyte: Peripheral blood	CellMarker
CCR7	Lymphocyte: Undefined	CellMarker
IL18R1	Lymphocyte: Undefined	CellMarker
IL18RAP	Lymphocyte: Undefined	CellMarker
IL1RL1	Lymphocyte: Undefined	CellMarker
NCAM1	Lymphoid cell: Blood	CellMarker
GZMB	Lymphoid cell: Blood	CellMarker
TIA1	Lymphoid cell: Blood	CellMarker
CD19	Lymphoid cell: Peripheral blood	CellMarker
NCAM1	Lymphoid cell: Peripheral blood	CellMarker
MME	Lymphoid cell: Undefined	CellMarker
ITGAE	Lymphoid cell: Undefined	CellMarker
KIT	Lymphoid cell: Undefined	CellMarker
ITGAM	Lymphoid cell: Undefined	CellMarker
ITGAX	Lymphoid cell: Undefined	CellMarker
IL2RB	Lymphoid cell: Undefined	CellMarker
IL7R	Lymphoid cell: Undefined	CellMarker
KLRC1	Lymphoid cell: Undefined	CellMarker
FCGR3A	Lymphoid cell: Undefined	CellMarker
FCGR3B	Lymphoid cell: Undefined	CellMarker
CD160	Lymphoid cell: Undefined	CellMarker
KLRB1	Lymphoid cell: Undefined	CellMarker
FASLG	Lymphoid cell: Undefined	CellMarker
CXCR3	Lymphoid cell: Undefined	CellMarker
CCR4	Lymphoid cell: Undefined	CellMarker
CCR6	Lymphoid cell: Undefined	CellMarker
IL12RB1	Lymphoid cell: Undefined	CellMarker
IL17RA	Lymphoid cell: Undefined	CellMarker
IL18R1	Lymphoid cell: Undefined	CellMarker
LY9	Lymphoid cell: Undefined	CellMarker
CD244	Lymphoid cell: Undefined	CellMarker
CD27	Lymphoid cell: Undefined	CellMarker
KLRK1	Lymphoid cell: Undefined	CellMarker
LAIR1	Lymphoid cell: Undefined	CellMarker
NCR1	Lymphoid cell: Undefined	CellMarker
NCR2	Lymphoid cell: Undefined	CellMarker
NCR3	Lymphoid cell: Undefined	CellMarker
CD34	Lymphoid cell: Undefined	CellMarker
CD38	Lymphoid cell: Undefined	CellMarker
CD4	Lymphoid cell: Undefined	CellMarker
SPN	Lymphoid cell: Undefined	CellMarker
PTPRC	Lymphoid cell: Undefined	CellMarker
PTPRC	Lymphoid cell: Undefined	CellMarker
ITGA4	Lymphoid cell: Undefined	CellMarker
NCAM1	Lymphoid cell: Undefined	CellMarker
B3GAT1	Lymphoid cell: Undefined	CellMarker
SELL	Lymphoid cell: Undefined	CellMarker
CD68	Lymphoid cell: Undefined	CellMarker
CD69	Lymphoid cell: Undefined	CellMarker
CD7	Lymphoid cell: Undefined	CellMarker
CD8A	Lymphoid cell: Undefined	CellMarker
CD81	Lymphoid cell: Undefined	CellMarker
KLRD1	Lymphoid cell: Undefined	CellMarker
CXCR3	Lymphoid cell: Undefined	CellMarker
FLT3	Lymphoid cell: Undefined	CellMarker
GZMA	Lymphoid cell: Undefined	CellMarker
GZMB	Lymphoid cell: Undefined	CellMarker
IL21R	Lymphoid cell: Undefined	CellMarker
KLRG1	Lymphoid cell: Undefined	CellMarker
LRRC36	Lymphoid cell: Undefined	CellMarker
IL1RL1	Lymphoid cell: Undefined	CellMarker
ZAP70	Lymphoid cell: Undefined	CellMarker
HPRT1	Lymphoid stem cell: Peripheral blood	CellMarker
MME	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
CD38	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
PTPRC	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
CD52	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
SELL	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
CSF3R	Lymphoid-primed multipotent progenitor: Bone marrow	CellMarker
ADAM19	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ALOX15B	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ANKRD44	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ARFGAP1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ASPRV1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
B3GAT2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
C20orf197	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CACNB4	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CAPSL	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CCDC168	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CD34	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CD47	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CDK9	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CLIP3	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
COBL	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
COL6A3	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CRAT	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
CYTIP	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
DPYSL3	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
EBF1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
EDC4	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ETS1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
FAM210B	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
FCRL3	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
FGD6	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
GAS7	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
GRAMD1B	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
GRB2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
HERC4	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
KCTD9	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
KIAA1147	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
KLHL6	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
KLKB1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
LAT2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
LCAT	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
LDB2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
LY6G5C	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
MMP28	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
MTUS1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
MYO1G	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NKAIN2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NPL	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
OAS2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
OXR1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PADI4	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PDE1A	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PLAGL2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PLCXD2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PPP2R3B	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PRAME	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PROB1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PROM1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PROX2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PSPN	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
PTGDR2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
QPRT	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
RNF103	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
RNF213	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
RNPEPL1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
RPGRIP1L	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
S100A8	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
SLC22A17	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
SNX10	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
SSC4D	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ST3GAL5	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
STK32B	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
STXBP5L	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
TARBP1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
NA	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
TREML1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
TRPM2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
USP2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
VPS54	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ZFP36L2	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ZKSCAN8	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ZNF367	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
ZSWIM1	Lymphoid-primed multipotent progenitor cell: Umbilical cord blood	CellMarker
TSPO	M1 macrophage: Brain	CellMarker
CXCL10	M1 macrophage: Lung	CellMarker
CD68	M1 macrophage: Lung	CellMarker
HLA-DR family	M1 macrophage: Lung	CellMarker
CCR7	M1 macrophage: Peripheral blood	CellMarker
IL7R	M1 macrophage: Peripheral blood	CellMarker
FCGR3A	M1 macrophage: Peripheral blood	CellMarker
FCGR3B	M1 macrophage: Peripheral blood	CellMarker
FCGR2A	M1 macrophage: Peripheral blood	CellMarker
FCGR2B	M1 macrophage: Peripheral blood	CellMarker
FCGR2C	M1 macrophage: Peripheral blood	CellMarker
SELE	M1 macrophage: Peripheral blood	CellMarker
SELP	M1 macrophage: Peripheral blood	CellMarker
SELL	M1 macrophage: Peripheral blood	CellMarker
FCGR1A	M1 macrophage: Peripheral blood	CellMarker
CD80	M1 macrophage: Peripheral blood	CellMarker
CD86	M1 macrophage: Peripheral blood	CellMarker
CXCL10	M1 macrophage: Peripheral blood	CellMarker
IL15RA	M1 macrophage: Peripheral blood	CellMarker
IL17RA	M1 macrophage: Peripheral blood	CellMarker
IL1R1	M1 macrophage: Peripheral blood	CellMarker
IL2RA	M1 macrophage: Peripheral blood	CellMarker
TLR2	M1 macrophage: Peripheral blood	CellMarker
TLR4	M1 macrophage: Peripheral blood	CellMarker
ROS1	M1 macrophage: Undefined	CellMarker
FCGR3A	M1 macrophage: Undefined	CellMarker
FCGR3B	M1 macrophage: Undefined	CellMarker
FCGR2A	M1 macrophage: Undefined	CellMarker
FCGR2B	M1 macrophage: Undefined	CellMarker
FCGR2C	M1 macrophage: Undefined	CellMarker
CLEC7A	M1 macrophage: Undefined	CellMarker
FCGR1A	M1 macrophage: Undefined	CellMarker
CD68	M1 macrophage: Undefined	CellMarker
CD80	M1 macrophage: Undefined	CellMarker
CD86	M1 macrophage: Undefined	CellMarker
IRF5	M1 macrophage: Undefined	CellMarker
MERTK	M1 macrophage: Undefined	CellMarker
MHC class II	M1 macrophage: Undefined	CellMarker
STAT1	M1 macrophage: Undefined	CellMarker
ARG1	M2 macrophage: Bone marrow	CellMarker
CCL2	M2 macrophage: Bone marrow	CellMarker
CD163	M2 macrophage: Bone marrow	CellMarker
MRC1	M2 macrophage: Bone marrow	CellMarker
RETNLB	M2 macrophage: Bone marrow	CellMarker
IL10	M2 macrophage: Bone marrow	CellMarker
MRC1	M2 macrophage: Bone marrow	CellMarker
CD163	M2 macrophage: Bone marrow	CellMarker
MRC1	M2 macrophage: Bone marrow	CellMarker
CD163	M2 macrophage: Brain	CellMarker
CCL18	M2 macrophage: Lung	CellMarker
CD163	M2 macrophage: Lung	CellMarker
CD68	M2 macrophage: Lung	CellMarker
CCL18	M2 macrophage: Lung	CellMarker
CD14	M2 macrophage: Peripheral blood	CellMarker
CD163	M2 macrophage: Peripheral blood	CellMarker
CD163	M2 macrophage: Peripheral blood	CellMarker
MRC1	M2 macrophage: Peripheral blood	CellMarker
FCER2	M2 macrophage: Peripheral blood	CellMarker
CD36	M2 macrophage: Peripheral blood	CellMarker
IL1B	M2 macrophage: Peripheral blood	CellMarker
IL1A	M2 macrophage: Peripheral blood	CellMarker
NA	M2 macrophage: Peripheral blood	CellMarker
CD209	M2 macrophage: Peripheral blood	CellMarker
CLEC4A	M2 macrophage: Peripheral blood	CellMarker
NA	M2 macrophage: Peripheral blood	CellMarker
RETNLB	M2 macrophage: Peripheral blood	CellMarker
NA	M2 macrophage: Peripheral blood	CellMarker
CXCR4	M2 macrophage: Peripheral blood	CellMarker
TNFSF10	M2 macrophage: Peripheral blood	CellMarker
CD163	M2 macrophage: Serum	CellMarker
HLA-DR family	M2 macrophage: Undefined	CellMarker
IL10	M2 macrophage: Undefined	CellMarker
CSF1R	M2 macrophage: Undefined	CellMarker
CD163	M2 macrophage: Undefined	CellMarker
MSR1	M2 macrophage: Undefined	CellMarker
MRC1	M2 macrophage: Undefined	CellMarker
CD209	M2 macrophage: Undefined	CellMarker
FCER1A	M2 macrophage: Undefined	CellMarker
IRF4	M2 macrophage: Undefined	CellMarker
STAT6	M2 macrophage: Undefined	CellMarker
VSIG4	M2 macrophage: Undefined	CellMarker
CD14	Macrophage: Adipose tissue	CellMarker
MRC1	Macrophage: Adipose tissue	CellMarker
PTPRC	Macrophage: Adipose tissue	CellMarker
FCGR3A	Macrophage: Adipose tissue	CellMarker
FCGR3B	Macrophage: Adipose tissue	CellMarker
FCGR2A	Macrophage: Adipose tissue	CellMarker
FCGR2B	Macrophage: Adipose tissue	CellMarker
FCGR2C	Macrophage: Adipose tissue	CellMarker
CD14	Macrophage: Adipose tissue	CellMarker
CD68	Macrophage: Adipose tissue	CellMarker
ITGAM	Macrophage: Alveolus	CellMarker
ITGB2	Macrophage: Alveolus	CellMarker
HLA-DR family	Macrophage: Alveolus	CellMarker
CD68	Macrophage: Artery	CellMarker
CD68	Macrophage: Artery	CellMarker
CD14	Macrophage: Bone marrow	CellMarker
ARG1	Macrophage: Bone marrow	CellMarker
MRC1	Macrophage: Bone marrow	CellMarker
IRF5	Macrophage: Bone marrow	CellMarker
ADGRE1	Macrophage: Bone marrow	CellMarker
ITGAM	Macrophage: Bone marrow	CellMarker
ITGB2	Macrophage: Bone marrow	CellMarker
CD68	Macrophage: Bone marrow	CellMarker
CD68	Macrophage: Brain	CellMarker
CD68	Macrophage: Brain	CellMarker
AIF1	Macrophage: Brain	CellMarker
CD68	Macrophage: Brain	CellMarker
ARG2	Macrophage: Brain	CellMarker
BHLHE40	Macrophage: Brain	CellMarker
CD74	Macrophage: Brain	CellMarker
CD93	Macrophage: Brain	CellMarker
CIB1	Macrophage: Brain	CellMarker
CIITA	Macrophage: Brain	CellMarker
CREM	Macrophage: Brain	CellMarker
CYBB	Macrophage: Brain	CellMarker
CYTH1	Macrophage: Brain	CellMarker
DOK3	Macrophage: Brain	CellMarker
DSE	Macrophage: Brain	CellMarker
EMB	Macrophage: Brain	CellMarker
