KO	Pathway
K22199	mmu00230
K22600	mmu00230
K22601	mmu00230
K22602	mmu00230
K22879	mmu00230
K22944	mmu00230
K23264	mmu00230
K23265	mmu00230
K23269	mmu00230
K23270	mmu00230
K24670	mmu00230
K24871	mmu00230
K24972	mmu00230
K25500	mmu00230
K25589	mmu00230
K25641	mmu00230
K26110	mmu00230
K26211	mmu00230
K26212	mmu00230
K26955	mmu00230
K26956	mmu00230
K27625	mmu00230
K28089	mmu00230
K00106	mmu00232
K00365	mmu00232
K00492	mmu00232
K00622	mmu00232
K07409	mmu00232
K12729	mmu00232
K12730	mmu00232
K12731	mmu00232
K16838	mmu00232
K17683	mmu00232
K21673	mmu00232
K21674	mmu00232
K21675	mmu00232
K21722	mmu00232
K21723	mmu00232
K21724	mmu00232
K00207	mmu00240
K00226	mmu00240
K00254	mmu00240
K00524	mmu00240
K00525	mmu00240
K00526	mmu00240
K00527	mmu00240
K00560	mmu00240
K00608	mmu00240
K00609	mmu00240
K00610	mmu00240
K00756	mmu00240
K00757	mmu00240
K00758	mmu00240
K00761	mmu00240
K00762	mmu00240
K00857	mmu00240
K00876	mmu00240
K00893	mmu00240
K00940	mmu00240
K00943	mmu00240
K00945	mmu00240
K01081	mmu00240
K01119	mmu00240
K01240	mmu00240
K01250	mmu00240
K01431	mmu00240
K01464	mmu00240
K01465	mmu00240
K01485	mmu00240
K01489	mmu00240
K01493	mmu00240
K01494	mmu00240
K01510	mmu00240
K01511	mmu00240
K01513	mmu00240
K01518	mmu00240
K01520	mmu00240
K01591	mmu00240
K01937	mmu00240
K01954	mmu00240
K01955	mmu00240
K01956	mmu00240
K02566	mmu00240
K02823	mmu00240
K02825	mmu00240
K03365	mmu00240
K03465	mmu00240
K03787	mmu00240
K04765	mmu00240
K05961	mmu00240
K06016	mmu00240
K06287	mmu00240
K06952	mmu00240
K06966	mmu00240
K07023	mmu00240
K07043	mmu00240
K08320	mmu00240
K08693	mmu00240
K08722	mmu00240
K08723	mmu00240
K09018	mmu00240
K09019	mmu00240
K09020	mmu00240
K09021	mmu00240
K09023	mmu00240
K09024	mmu00240
K09769	mmu00240
K09887	mmu00240
K09903	mmu00240
K09913	mmu00240
K10213	mmu00240
K10807	mmu00240
K10808	mmu00240
K11540	mmu00240
K11541	mmu00240
K11751	mmu00240
K12304	mmu00240
K12305	mmu00240
K12700	mmu00240
K13421	mmu00240
K13799	mmu00240
K13800	mmu00240
K13809	mmu00240
K13998	mmu00240
K14641	mmu00240
K14642	mmu00240
K15519	mmu00240
K16066	mmu00240
K16328	mmu00240
K16329	mmu00240
K16330	mmu00240
K16904	mmu00240
K17722	mmu00240
K17723	mmu00240
K17828	mmu00240
K18533	mmu00240
K18931	mmu00240
K19794	mmu00240
K19795	mmu00240
K19796	mmu00240
K19797	mmu00240
K19970	mmu00240
K21057	mmu00240
K21636	mmu00240
K22026	mmu00240
K24242	mmu00240
K24670	mmu00240
K25434	mmu00240
K25435	mmu00240
K25589	mmu00240
K26955	mmu00240
K27603	mmu00240
K27604	mmu00240
K00135	mmu00250
K00139	mmu00250
K00259	mmu00250
K00260	mmu00250
K00261	mmu00250
K00262	mmu00250
K00264	mmu00250
K00265	mmu00250
K00266	mmu00250
K00272	mmu00250
K00278	mmu00250
K00294	mmu00250
K00608	mmu00250
K00609	mmu00250
K00610	mmu00250
K00764	mmu00250
K00811	mmu00250
K00812	mmu00250
K00813	mmu00250
K00814	mmu00250
K00820	mmu00250
K00823	mmu00250
K00827	mmu00250
K00830	mmu00250
K01424	mmu00250
K01425	mmu00250
K01437	mmu00250
K01580	mmu00250
K01744	mmu00250
K01755	mmu00250
K01756	mmu00250
K01779	mmu00250
K01914	mmu00250
K01915	mmu00250
K01939	mmu00250
K01940	mmu00250
K01948	mmu00250
K01953	mmu00250
K01954	mmu00250
K01955	mmu00250
K01956	mmu00250
K03334	mmu00250
K05597	mmu00250
K07250	mmu00250
K08324	mmu00250
K08590	mmu00250
K09758	mmu00250
K11358	mmu00250
K11540	mmu00250
K11541	mmu00250
K13051	mmu00250
K13524	mmu00250
K13566	mmu00250
K13821	mmu00250
K14260	mmu00250
K14268	mmu00250
K14272	mmu00250
K14454	mmu00250
K14455	mmu00250
K14592	mmu00250
K14681	mmu00250
K15371	mmu00250
K16871	mmu00250
K17761	mmu00250
K18309	mmu00250
K18310	mmu00250
K18311	mmu00250
K19244	mmu00250
K22457	mmu00250
K23265	mmu00250
K00003	mmu00260
K00018	mmu00260
K00049	mmu00260
K00058	mmu00260
K00060	mmu00260
K00090	mmu00260
K00108	mmu00260
K00130	mmu00260
K00133	mmu00260
K00273	mmu00260
K00274	mmu00260
K00276	mmu00260
K00281	mmu00260
K00282	mmu00260
K00283	mmu00260
K00301	mmu00260
K00302	mmu00260
K00303	mmu00260
K00304	mmu00260
K00305	mmu00260
K00306	mmu00260
K00309	mmu00260
K00314	mmu00260
K00315	mmu00260
K00382	mmu00260
K00479	mmu00260
K00499	mmu00260
K00542	mmu00260
K00544	mmu00260
K00552	mmu00260
K00600	mmu00260
K00605	mmu00260
K00613	mmu00260
K00639	mmu00260
K00643	mmu00260
K00827	mmu00260
K00830	mmu00260
K00831	mmu00260
K00836	mmu00260
K00865	mmu00260
K00872	mmu00260
K00928	mmu00260
K00998	mmu00260
K01079	mmu00260
K01620	mmu00260
K01694	mmu00260
K01695	mmu00260
K01696	mmu00260
K01697	mmu00260
K01733	mmu00260
K01752	mmu00260
K01753	mmu00260
K01754	mmu00260
K01758	mmu00260
K01834	mmu00260
K01837	mmu00260
K02203	mmu00260
K02204	mmu00260
K02437	mmu00260
K06001	mmu00260
K06718	mmu00260
K06720	mmu00260
K08688	mmu00260
K10150	mmu00260
K10674	mmu00260
K11440	mmu00260
K11529	mmu00260
K12235	mmu00260
K12524	mmu00260
K12525	mmu00260
K12526	mmu00260
K12972	mmu00260
K13042	mmu00260
K13290	mmu00260
K13745	mmu00260
K14085	mmu00260
K14272	mmu00260
K15633	mmu00260
K15634	mmu00260
K15635	mmu00260
K15783	mmu00260
K15784	mmu00260
K15785	mmu00260
K15786	mmu00260
K15789	mmu00260
K15893	mmu00260
K15918	mmu00260
K15919	mmu00260
K16066	mmu00260
K17103	mmu00260
K17217	mmu00260
K17755	mmu00260
K17989	mmu00260
K18896	mmu00260
K18897	mmu00260
K20498	mmu00260
K20801	mmu00260
K21832	mmu00260
K21833	mmu00260
K21834	mmu00260
K22305	mmu00260
K22982	mmu00260
K24071	mmu00260
K25220	mmu00260
K25316	mmu00260
K25317	mmu00260
K25528	mmu00260
K25960	mmu00260
K25961	mmu00260
K28205	mmu00260
K00003	mmu00270
K00016	mmu00270
K00024	mmu00270
K00025	mmu00270
K00026	mmu00270
K00058	mmu00270
K00133	mmu00270
K00456	mmu00270
K00544	mmu00270
K00547	mmu00270
K00548	mmu00270
K00549	mmu00270
K00552	mmu00270
K00558	mmu00270
K00640	mmu00270
K00641	mmu00270
K00651	mmu00270
K00772	mmu00270
K00789	mmu00270
K00797	mmu00270
K00802	mmu00270
K00811	mmu00270
K00812	mmu00270
K00813	mmu00270
K00815	mmu00270
K00816	mmu00270
K00826	mmu00270
K00827	mmu00270
K00831	mmu00270
K00832	mmu00270
K00837	mmu00270
K00838	mmu00270
K00872	mmu00270
K00899	mmu00270
K00928	mmu00270
K01011	mmu00270
K01243	mmu00270
K01244	mmu00270
K01251	mmu00270
K01505	mmu00270
K01566	mmu00270
K01611	mmu00270
K01697	mmu00270
K01738	mmu00270
K01739	mmu00270
K01740	mmu00270
K01752	mmu00270
K01758	mmu00270
K01760	mmu00270
K01761	mmu00270
K01762	mmu00270
K01767	mmu00270
K01919	mmu00270
K01920	mmu00270
K03334	mmu00270
K05396	mmu00270
K05810	mmu00270
K05933	mmu00270
K05953	mmu00270
K07173	mmu00270
K08963	mmu00270
K08964	mmu00270
K08965	mmu00270
K08966	mmu00270
K08967	mmu00270
K08968	mmu00270
K08969	mmu00270
K09758	mmu00270
K09880	mmu00270
K10150	mmu00270
K10764	mmu00270
K11204	mmu00270
K11205	mmu00270
K11358	mmu00270
K12339	mmu00270
K12524	mmu00270
K12525	mmu00270
K12526	mmu00270
K12960	mmu00270
K13034	mmu00270
K13060	mmu00270
K13061	mmu00270
K13062	mmu00270
K14155	mmu00270
K14454	mmu00270
K14455	mmu00270
K16054	mmu00270
K16843	mmu00270
K16844	mmu00270
K16845	mmu00270
K16846	mmu00270
K17069	mmu00270
K17216	mmu00270
K17217	mmu00270
K17398	mmu00270
K17399	mmu00270
K17462	mmu00270
K17950	mmu00270
K17989	mmu00270
K18284	mmu00270
K19696	mmu00270
K20021	mmu00270
K20248	mmu00270
K20249	mmu00270
K20250	mmu00270
K20772	mmu00270
K21456	mmu00270
K21623	mmu00270
K22207	mmu00270
K22846	mmu00270
K22847	mmu00270
K22954	mmu00270
K22955	mmu00270
K22956	mmu00270
K22957	mmu00270
K22968	mmu00270
K23304	mmu00270
K23370	mmu00270
K23975	mmu00270
K23976	mmu00270
K23977	mmu00270
K24034	mmu00270
K24042	mmu00270
K25035	mmu00270
K25316	mmu00270
K25317	mmu00270
K27857	mmu00270
K28205	mmu00270
K00020	mmu00280
K00022	mmu00280
K00128	mmu00280
K00140	mmu00280
K00149	mmu00280
K00157	mmu00280
K00166	mmu00280
K00167	mmu00280
K00186	mmu00280
K00187	mmu00280
K00188	mmu00280
K00189	mmu00280
K00248	mmu00280
K00249	mmu00280
K00253	mmu00280
K00263	mmu00280
K00271	mmu00280
K00382	mmu00280
K00626	mmu00280
K00632	mmu00280
K00822	mmu00280
K00826	mmu00280
K00827	mmu00280
K01027	mmu00280
K01028	mmu00280
K01029	mmu00280
K01640	mmu00280
K01641	mmu00280
K01692	mmu00280
K01782	mmu00280
K01825	mmu00280
K01847	mmu00280
K01848	mmu00280
K01849	mmu00280
K01907	mmu00280
K01964	mmu00280
K01965	mmu00280
K01966	mmu00280
K01968	mmu00280
K01969	mmu00280
K03334	mmu00280
K05605	mmu00280
K05606	mmu00280
K05607	mmu00280
K07250	mmu00280
K07508	mmu00280
K07509	mmu00280
K07511	mmu00280
K07513	mmu00280
K07514	mmu00280
K07515	mmu00280
K08683	mmu00280
K09478	mmu00280
K09699	mmu00280
K11263	mmu00280
K11381	mmu00280
K11410	mmu00280
K11538	mmu00280
K13524	mmu00280
K13766	mmu00280
K14085	mmu00280
K15036	mmu00280
K15037	mmu00280
K18472	mmu00280
K18660	mmu00280
K18661	mmu00280
K19312	mmu00280
K22568	mmu00280
K23146	mmu00280
K27094	mmu00280
K27095	mmu00280
K00052	mmu00290
K00053	mmu00290
K00263	mmu00290
K00826	mmu00290
K00835	mmu00290
K01649	mmu00290
K01652	mmu00290
K01653	mmu00290
K01687	mmu00290
K01702	mmu00290
K01703	mmu00290
K01704	mmu00290
K01754	mmu00290
K09011	mmu00290
K11258	mmu00290
K14260	mmu00290
K17989	mmu00290
K21359	mmu00290
K21360	mmu00290
K00022	mmu00310
K00128	mmu00310
K00135	mmu00310
K00137	mmu00310
K00149	mmu00310
K00252	mmu00310
K00290	mmu00310
K00293	mmu00310
K00306	mmu00310
K00382	mmu00310
K00468	mmu00310
K00471	mmu00310
K00473	mmu00310
K00474	mmu00310
K00626	mmu00310
K00658	mmu00310
K00824	mmu00310
K00825	mmu00310
K01034	mmu00310
K01035	mmu00310
K01041	mmu00310
K01506	mmu00310
K01582	mmu00310
K01692	mmu00310
K01782	mmu00310
K01825	mmu00310
K01843	mmu00310
K01844	mmu00310
K04462	mmu00310
K06101	mmu00310
K07250	mmu00310
K07511	mmu00310
K07514	mmu00310
K07515	mmu00310
K09186	mmu00310
K09187	mmu00310
K09188	mmu00310
K09189	mmu00310
K09251	mmu00310
K11419	mmu00310
K11420	mmu00310
K11421	mmu00310
K11422	mmu00310
K11423	mmu00310
K11424	mmu00310
K11425	mmu00310
K11426	mmu00310
K11427	mmu00310
K11428	mmu00310
K11429	mmu00310
K11430	mmu00310
K11431	mmu00310
K11432	mmu00310
K11433	mmu00310
K11703	mmu00310
K13609	mmu00310
K13645	mmu00310
K13646	mmu00310
K13647	mmu00310
K14085	mmu00310
K14157	mmu00310
K14268	mmu00310
K14959	mmu00310
K15588	mmu00310
K15736	mmu00310
K15737	mmu00310
K15791	mmu00310
K17451	mmu00310
K18011	mmu00310
K18012	mmu00310
K18013	mmu00310
K18014	mmu00310
K18201	mmu00310
K18202	mmu00310
K18494	mmu00310
K18804	mmu00310
K18826	mmu00310
K18854	mmu00310
K19743	mmu00310
K20795	mmu00310
K20796	mmu00310
K21672	mmu00310
K22410	mmu00310
K22748	mmu00310
K23385	mmu00310
K23700	mmu00310
K24034	mmu00310
K24405	mmu00310
K24406	mmu00310
K24407	mmu00310
K25316	mmu00310
K25317	mmu00310
K25986	mmu00310
K26061	mmu00310
K26062	mmu00310
K26063	mmu00310
K26064	mmu00310
K26065	mmu00310
K28522	mmu00310
K00128	mmu00330
K00137	mmu00330
K00147	mmu00330
K00149	mmu00330
K00273	mmu00330
K00274	mmu00330
K00286	mmu00330
K00294	mmu00330
K00296	mmu00330
K00316	mmu00330
K00318	mmu00330
K00472	mmu00330
K00491	mmu00330
K00542	mmu00330
K00613	mmu00330
K00657	mmu00330
K00673	mmu00330
K00797	mmu00330
K00802	mmu00330
K00811	mmu00330
K00812	mmu00330
K00813	mmu00330
K00819	mmu00330
K00824	mmu00330
K00840	mmu00330
K00931	mmu00330
K00933	mmu00330
K00934	mmu00330
K01259	mmu00330
K01426	mmu00330
K01470	mmu00330
K01473	mmu00330
K01474	mmu00330
K01476	mmu00330
K01480	mmu00330
K01484	mmu00330
K01485	mmu00330
K01581	mmu00330
K01583	mmu00330
K01584	mmu00330
K01585	mmu00330
K01611	mmu00330
K01750	mmu00330
K01777	mmu00330
K02626	mmu00330
K03343	mmu00330
K03365	mmu00330
K05526	mmu00330
K05604	mmu00330
K06447	mmu00330
K08660	mmu00330
K08687	mmu00330
K08688	mmu00330
K09123	mmu00330
K09251	mmu00330
K09470	mmu00330
K09471	mmu00330
K09472	mmu00330
K09473	mmu00330
K10536	mmu00330
K10793	mmu00330
K10794	mmu00330
K11142	mmu00330
K11182	mmu00330
K11358	mmu00330
K11394	mmu00330
K12251	mmu00330
K12252	mmu00330
K12253	mmu00330
K12254	mmu00330
K12255	mmu00330
K12256	mmu00330
K12259	mmu00330
K12657	mmu00330
K13240	mmu00330
K13241	mmu00330
K13242	mmu00330
K13366	mmu00330
K13367	mmu00330
K13427	mmu00330
K13746	mmu00330
K13747	mmu00330
K13821	mmu00330
K14085	mmu00330
K14329	mmu00330
K14454	mmu00330
K14455	mmu00330
K14755	mmu00330
K17839	mmu00330
K17851	mmu00330
K18123	mmu00330
K18384	mmu00330
K19742	mmu00330
K19743	mmu00330
K21624	mmu00330
K21639	mmu00330
K21672	mmu00330
K22548	mmu00330
K22842	mmu00330
K23121	mmu00330
K23233	mmu00330
K24034	mmu00330
K24952	mmu00330
K24953	mmu00330
K24954	mmu00330
K24955	mmu00330
K25365	mmu00330
K27001	mmu00330
K27382	mmu00330
K27502	mmu00330
K27542	mmu00330
K27545	mmu00330
K27683	mmu00330
K27684	mmu00330
K28013	mmu00330
K00013	mmu00340
K00128	mmu00340
K00129	mmu00340
K00149	mmu00340
K00274	mmu00340
K00546	mmu00340
K00603	mmu00340
K00765	mmu00340
K00817	mmu00340
K01089	mmu00340
K01437	mmu00340
K01458	mmu00340
K01468	mmu00340
K01479	mmu00340
K01496	mmu00340
K01523	mmu00340
K01590	mmu00340
K01663	mmu00340
K01693	mmu00340
K01712	mmu00340
K01745	mmu00340
K01814	mmu00340
K02500	mmu00340
K02501	mmu00340
K02502	mmu00340
K04486	mmu00340
K05602	mmu00340
K05603	mmu00340
K05604	mmu00340
K07008	mmu00340
K08660	mmu00340
K11182	mmu00340
K11755	mmu00340
K13990	mmu00340
K14085	mmu00340
K14152	mmu00340
K14755	mmu00340
K17363	mmu00340
K18649	mmu00340
K18911	mmu00340
K18912	mmu00340
K18913	mmu00340
K19787	mmu00340
K20246	mmu00340
K20247	mmu00340
K22437	mmu00340
K24017	mmu00340
K00001	mmu00350
K00055	mmu00350
K00121	mmu00350
K00129	mmu00350
K00135	mmu00350
K00146	mmu00350
K00151	mmu00350
K00157	mmu00350
K00270	mmu00350
K00274	mmu00350
K00276	mmu00350
K00422	mmu00350
K00431	mmu00350
K00450	mmu00350
K00451	mmu00350
K00455	mmu00350
K00457	mmu00350
K00483	mmu00350
K00484	mmu00350
K00501	mmu00350
K00503	mmu00350
K00505	mmu00350
K00506	mmu00350
K00545	mmu00350
K00553	mmu00350
K00811	mmu00350
K00812	mmu00350
K00813	mmu00350
K00815	mmu00350
K00817	mmu00350
K00832	mmu00350
K00838	mmu00350
K01555	mmu00350
K01557	mmu00350
K01592	mmu00350
K01593	mmu00350
K01618	mmu00350
K01668	mmu00350
K01800	mmu00350
K01801	mmu00350
K01826	mmu00350
K01827	mmu00350
K02509	mmu00350
K02510	mmu00350
K03334	mmu00350
K04072	mmu00350
K05821	mmu00350
K05921	mmu00350
K07253	mmu00350
K10219	mmu00350
K10774	mmu00350
K11358	mmu00350
K13371	mmu00350
K13372	mmu00350
K13574	mmu00350
K13951	mmu00350
K13952	mmu00350
K13953	mmu00350
K13954	mmu00350
K13980	mmu00350
K14454	mmu00350
K14455	mmu00350
K15849	mmu00350
K16163	mmu00350
K16164	mmu00350
K16165	mmu00350
K16171	mmu00350
K16901	mmu00350
K16902	mmu00350
K18606	mmu00350
K18857	mmu00350
K18933	mmu00350
K20758	mmu00350
K21425	mmu00350
K22203	mmu00350
K22327	mmu00350
K22329	mmu00350
K22330	mmu00350
K23109	mmu00350
K23470	mmu00350
K23492	mmu00350
K24287	mmu00350
K25271	mmu00350
K25272	mmu00350
K28347	mmu00350
K00055	mmu00360
K00074	mmu00360
K00129	mmu00360
K00146	mmu00360
K00270	mmu00360
K00274	mmu00360
K00276	mmu00360
K00285	mmu00360
K00457	mmu00360
K00500	mmu00360
K00529	mmu00360
K00811	mmu00360
K00812	mmu00360
K00813	mmu00360
K00815	mmu00360
K00817	mmu00360
K00824	mmu00360
K00832	mmu00360
K00838	mmu00360
K01426	mmu00360
K01593	mmu00360
K01666	mmu00360
K01692	mmu00360
K01912	mmu00360
K02554	mmu00360
K02609	mmu00360
K02610	mmu00360
K02611	mmu00360
K02612	mmu00360
K02613	mmu00360
K02614	mmu00360
K02615	mmu00360
K02618	mmu00360
K03334	mmu00360
K03782	mmu00360
K03825	mmu00360
K04073	mmu00360
K05708	mmu00360
K05709	mmu00360
K05710	mmu00360
K05711	mmu00360
K05712	mmu00360
K05713	mmu00360
K05714	mmu00360
K05821	mmu00360
K07253	mmu00360
K10437	mmu00360
K10775	mmu00360
K10797	mmu00360
K11358	mmu00360
K12732	mmu00360
K13064	mmu00360
K13371	mmu00360
K13372	mmu00360
K13574	mmu00360
K14454	mmu00360
K14455	mmu00360
K15517	mmu00360
K15849	mmu00360
K15866	mmu00360
K18355	mmu00360
K18356	mmu00360
K18357	mmu00360
K18358	mmu00360
K18359	mmu00360
K18360	mmu00360
K18361	mmu00360
K18362	mmu00360
K18363	mmu00360
K18606	mmu00360
K21795	mmu00360
K22328	mmu00360
K22427	mmu00360
K23109	mmu00360
K28353	mmu00360
K00022	mmu00380
K00128	mmu00380
K00149	mmu00380
K00157	mmu00380
K00252	mmu00380
K00274	mmu00380
K00382	mmu00380
K00452	mmu00380
K00453	mmu00380
K00463	mmu00380
K00466	mmu00380
K00486	mmu00380
K00502	mmu00380
K00543	mmu00380
K00562	mmu00380
K00626	mmu00380
K00658	mmu00380
K00669	mmu00380
K00816	mmu00380
K00825	mmu00380
K00837	mmu00380
K00838	mmu00380
K01237	mmu00380
K01426	mmu00380
K01432	mmu00380
K01501	mmu00380
K01556	mmu00380
K01593	mmu00380
K01667	mmu00380
K01692	mmu00380
K01721	mmu00380
K01782	mmu00380
K01825	mmu00380
K03334	mmu00380
K03392	mmu00380
K03781	mmu00380
K03782	mmu00380
K04103	mmu00380
K07130	mmu00380
K07408	mmu00380
K07409	mmu00380
K07410	mmu00380
K07511	mmu00380
K07514	mmu00380
K07515	mmu00380
K10217	mmu00380
K11182	mmu00380
K11812	mmu00380
K11813	mmu00380
K11816	mmu00380
K11817	mmu00380
K11818	mmu00380
K11819	mmu00380
K11820	mmu00380
K11821	mmu00380
K11868	mmu00380
K13066	mmu00380
K14085	mmu00380
K14263	mmu00380
K14264	mmu00380
K14265	mmu00380
K14338	mmu00380
K15067	mmu00380
K15791	mmu00380
K16901	mmu00380
K16902	mmu00380
K16903	mmu00380
K20204	mmu00380
K20219	mmu00380
K20807	mmu00380
K21801	mmu00380
K22417	mmu00380
K22433	mmu00380
K22450	mmu00380
K22588	mmu00380
K23109	mmu00380
K23234	mmu00380
K23384	mmu00380
K23947	mmu00380
K24541	mmu00380
K28345	mmu00380
K00014	mmu00400
K00211	mmu00400
K00220	mmu00400
K00270	mmu00400
K00500	mmu00400
K00766	mmu00400
K00800	mmu00400
K00811	mmu00400
K00812	mmu00400
K00813	mmu00400
K00815	mmu00400
K00817	mmu00400
K00832	mmu00400
K00838	mmu00400
K00891	mmu00400
K01609	mmu00400
K01626	mmu00400
K01656	mmu00400
K01657	mmu00400
K01658	mmu00400
K01694	mmu00400
K01695	mmu00400
K01696	mmu00400
K01713	mmu00400
K01735	mmu00400
K01736	mmu00400
K01817	mmu00400
K01850	mmu00400
K03334	mmu00400
K03785	mmu00400
K03786	mmu00400
K03856	mmu00400
K04092	mmu00400
K04093	mmu00400
K04516	mmu00400
K04517	mmu00400
K04518	mmu00400
K05358	mmu00400
K05359	mmu00400
K05821	mmu00400
K05887	mmu00400
K06001	mmu00400
K06208	mmu00400
K06209	mmu00400
K09483	mmu00400
K09484	mmu00400
K11358	mmu00400
K11646	mmu00400
K13497	mmu00400
K13498	mmu00400
K13501	mmu00400
K13503	mmu00400
K13829	mmu00400
K13830	mmu00400
K13832	mmu00400
K13853	mmu00400
K14170	mmu00400
K14187	mmu00400
K14454	mmu00400
K14455	mmu00400
K15226	mmu00400
K15227	mmu00400
K15849	mmu00400
K16305	mmu00400
K16306	mmu00400
K17748	mmu00400
K17749	mmu00400
K17750	mmu00400
K18239	mmu00400
K18240	mmu00400
K24017	mmu00400
K24018	mmu00400
K25901	mmu00400
K26400	mmu00400
K00128	mmu00410
K00129	mmu00410
K00137	mmu00410
K00140	mmu00410
K00149	mmu00410
K00207	mmu00410
K00232	mmu00410
K00248	mmu00410
K00276	mmu00410
K00316	mmu00410
K00822	mmu00410
K00823	mmu00410
K01431	mmu00410
K01464	mmu00410
K01578	mmu00410
K01579	mmu00410
K01580	mmu00410
K01692	mmu00410
K01782	mmu00410
K01825	mmu00410
K01918	mmu00410
K05604	mmu00410
K05605	mmu00410
K06016	mmu00410
K07250	mmu00410
K07511	mmu00410
K07514	mmu00410
K07515	mmu00410
K08660	mmu00410
K09722	mmu00410
K12259	mmu00410
K13366	mmu00410
K13367	mmu00410
K13524	mmu00410
K13799	mmu00410
K14085	mmu00410
K14729	mmu00410
K14755	mmu00410
K15372	mmu00410
K17722	mmu00410
K17723	mmu00410
K17839	mmu00410
K18933	mmu00410
K18966	mmu00410
K23146	mmu00410
K25571	mmu00410
K00259	mmu00430
K00260	mmu00430
K00456	mmu00430
K00485	mmu00430
K00625	mmu00430
K00659	mmu00430
K00681	mmu00430
K00925	mmu00430
K01580	mmu00430
K03119	mmu00430
K03851	mmu00430
K03852	mmu00430
K07255	mmu00430
K07256	mmu00430
K10712	mmu00430
K13788	mmu00430
K15024	mmu00430
K15371	mmu00430
K15372	mmu00430
K15373	mmu00430
K15515	mmu00430
K18592	mmu00430
K18966	mmu00430
K19244	mmu00430
K19699	mmu00430
K25261	mmu00430
K25262	mmu00430
K25985	mmu00430
K26005	mmu00430
K00206	mmu00440
K00967	mmu00440
K00968	mmu00440
K00993	mmu00440
K00994	mmu00440
K01841	mmu00440
K03430	mmu00440
K03823	mmu00440
K05306	mmu00440
K05780	mmu00440
K05915	mmu00440
K06162	mmu00440
K06163	mmu00440
K06164	mmu00440
K06165	mmu00440
K06166	mmu00440
K06167	mmu00440
K09459	mmu00440
K09994	mmu00440
K12901	mmu00440
K12904	mmu00440
K12905	mmu00440
K12906	mmu00440
K12907	mmu00440
K12908	mmu00440
K12909	mmu00440
K12910	mmu00440
K12911	mmu00440
K12912	mmu00440
K12913	mmu00440
K12914	mmu00440
K12915	mmu00440
K13644	mmu00440
K18049	mmu00440
K19669	mmu00440
K19670	mmu00440
K20859	mmu00440
K20930	mmu00440
K21195	mmu00440
K21196	mmu00440
K21934	mmu00440
K23996	mmu00440
K23999	mmu00440
K25574	mmu00440
K26913	mmu00440
K27877	mmu00440
K28018	mmu00440
K00384	mmu00450
K00548	mmu00450
K00549	mmu00450
K00562	mmu00450
K00816	mmu00450
K00955	mmu00450
K00956	mmu00450
K00957	mmu00450
K00958	mmu00450
K01008	mmu00450
K01042	mmu00450
K01739	mmu00450
K01758	mmu00450
K01760	mmu00450
K01761	mmu00450
K01763	mmu00450
K01874	mmu00450
K03341	mmu00450
K07309	mmu00450
K07310	mmu00450
K08247	mmu00450
K10837	mmu00450
K11717	mmu00450
K12527	mmu00450
K12528	mmu00450
K12529	mmu00450
K13811	mmu00450
K14155	mmu00450
K17050	mmu00450
K17051	mmu00450
K17052	mmu00450
K22182	mmu00450
K24042	mmu00450
K27874	mmu00450
K27875	mmu00450
K27876	mmu00450
K00272	mmu00470
K00273	mmu00470
K00285	mmu00470
K00824	mmu00470
K01425	mmu00470
K01586	mmu00470
K01753	mmu00470
K01775	mmu00470
K01776	mmu00470
K01777	mmu00470
K01778	mmu00470
K01779	mmu00470
K01780	mmu00470
K01798	mmu00470
K01844	mmu00470
K01921	mmu00470
K01925	mmu00470
K03367	mmu00470
K05396	mmu00470
K05597	mmu00470
K10793	mmu00470
K10794	mmu00470
K12235	mmu00470
K12526	mmu00470
K12658	mmu00470
K13877	mmu00470
K14188	mmu00470
K17851	mmu00470
K17898	mmu00470
K17899	mmu00470
K18011	mmu00470
K18852	mmu00470
K19588	mmu00470
K19744	mmu00470
K19746	mmu00470
K19802	mmu00470
K19967	mmu00470
K20498	mmu00470
K21060	mmu00470
K21061	mmu00470
K21062	mmu00470
K21672	mmu00470
K21898	mmu00470
K22210	mmu00470
K22549	mmu00470
K22550	mmu00470
K23120	mmu00470
K23122	mmu00470
K23265	mmu00470
K23385	mmu00470
K25316	mmu00470
K25317	mmu00470
K25364	mmu00470
K25365	mmu00470
K26272	mmu00470
K00031	mmu00480
K00032	mmu00480
K00033	mmu00480
K00036	mmu00480
K00310	mmu00480
K00383	mmu00480
K00432	mmu00480
K00434	mmu00480
K00681	mmu00480
K00682	mmu00480
K00797	mmu00480
K00799	mmu00480
K00802	mmu00480
K01255	mmu00480
K01256	mmu00480
K01270	mmu00480
K01460	mmu00480
K01469	mmu00480
K01581	mmu00480
K01833	mmu00480
K01917	mmu00480
K01919	mmu00480
K01920	mmu00480
K03423	mmu00480
K04097	mmu00480
K04283	mmu00480
K05360	mmu00480
K05361	mmu00480
K06048	mmu00480
K07160	mmu00480
K07232	mmu00480
K07751	mmu00480
K10807	mmu00480
K10808	mmu00480
K11140	mmu00480
K11142	mmu00480
K11185	mmu00480
K11186	mmu00480
K11188	mmu00480
K11204	mmu00480
K11205	mmu00480
K11207	mmu00480
K13299	mmu00480
K15428	mmu00480
K18592	mmu00480
K20838	mmu00480
K21456	mmu00480
K21888	mmu00480
K22596	mmu00480
K23123	mmu00480
K23124	mmu00480
K23790	mmu00480
K24034	mmu00480
K24136	mmu00480
K24137	mmu00480
K24138	mmu00480
K25210	mmu00480
K00688	mmu00500
K00689	mmu00500
